timestamp,open,high,low,close,volume
2020-01-01 22:00:00+00:00,0.96776,0.9733,0.96622,0.97146,5208.0
2020-01-02 22:00:00+00:00,0.97166,0.97438,0.96882,0.97254,6815.0
2020-01-05 22:00:00+00:00,0.9707,0.97168,0.96765,0.96796,5669.0
2020-01-06 22:00:00+00:00,0.96826,0.97299,0.96792,0.9703,6298.0
2020-01-07 22:00:00+00:00,0.97023,0.97399,0.96653,0.97386,10902.0
2020-01-08 22:00:00+00:00,0.97372,0.97482,0.97118,0.97329,5327.0
2020-01-09 22:00:00+00:00,0.97344,0.97622,0.97202,0.97281,4431.0
2020-01-12 22:00:00+00:00,0.97333,0.97369,0.96944,0.97085,3668.0
2020-01-13 22:00:00+00:00,0.97078,0.97131,0.96657,0.96748,5356.0
2020-01-14 22:00:00+00:00,0.96741,0.96802,0.96306,0.9641,4954.0
2020-01-15 22:00:00+00:00,0.96414,0.96524,0.96132,0.96495,4362.0
2020-01-16 22:00:00+00:00,0.96506,0.96958,0.9644,0.96793,4124.0
2020-01-19 22:00:00+00:00,0.96789,0.96992,0.96722,0.96823,2442.0
2020-01-20 22:00:00+00:00,0.96835,0.96904,0.96612,0.96871,4383.0
2020-01-21 22:00:00+00:00,0.96877,0.9729,0.96779,0.96787,5198.0
2020-01-22 22:00:00+00:00,0.96782,0.97036,0.96688,0.96898,5837.0
2020-01-23 22:00:00+00:00,0.9689,0.97182,0.96884,0.97122,4288.0
2020-01-26 22:00:00+00:00,0.9707,0.97192,0.96822,0.96952,5183.0
2020-01-27 22:00:00+00:00,0.96945,0.97416,0.96789,0.97314,4317.0
2020-01-28 22:00:00+00:00,0.97303,0.97667,0.97266,0.97317,4880.0
2020-01-29 22:00:00+00:00,0.97334,0.97371,0.96798,0.9695,6807.0
2020-01-30 22:00:00+00:00,0.96904,0.97131,0.9629,0.96348,6618.0
2020-02-02 22:00:00+00:00,0.96374,0.96718,0.96294,0.96602,7067.0
2020-02-03 22:00:00+00:00,0.9659,0.97042,0.96541,0.96937,5291.0
2020-02-04 22:00:00+00:00,0.96922,0.97476,0.96784,0.97348,7224.0
2020-02-05 22:00:00+00:00,0.97352,0.97564,0.9731,0.97466,5347.0
2020-02-06 22:00:00+00:00,0.97477,0.97814,0.97398,0.9776,7008.0
2020-02-09 22:00:00+00:00,0.97697,0.97839,0.97633,0.9774,6488.0
2020-02-10 22:00:00+00:00,0.9773,0.9789,0.9751,0.97588,5692.0
2020-02-11 22:00:00+00:00,0.97594,0.97853,0.97412,0.97819,5387.0
2020-02-12 22:00:00+00:00,0.97826,0.97956,0.97609,0.97948,6237.0
2020-02-13 22:00:00+00:00,0.9792,0.98222,0.97884,0.98222,4231.0
2020-02-16 22:00:00+00:00,0.98178,0.98268,0.98081,0.98081,2159.0
2020-02-17 22:00:00+00:00,0.98088,0.98392,0.97968,0.98317,4819.0
2020-02-18 22:00:00+00:00,0.98321,0.98446,0.98261,0.98402,4652.0
2020-02-19 22:00:00+00:00,0.98391,0.98487,0.98154,0.98424,7735.0
2020-02-20 22:00:00+00:00,0.98377,0.98452,0.9771,0.9783,7335.0
2020-02-23 22:00:00+00:00,0.98073,0.98158,0.97652,0.9791,10814.0
2020-02-24 22:00:00+00:00,0.97904,0.98049,0.97513,0.97618,11891.0
2020-02-25 22:00:00+00:00,0.976,0.97786,0.97288,0.97683,12473.0
2020-02-26 22:00:00+00:00,0.97676,0.9771,0.96753,0.96764,14794.0
2020-02-27 22:00:00+00:00,0.96774,0.96956,0.961,0.9654,23153.0
2020-03-01 22:00:00+00:00,0.96326,0.96551,0.9544,0.95952,23321.0
2020-03-02 22:00:00+00:00,0.95936,0.95972,0.95157,0.95636,25794.0
2020-03-03 22:00:00+00:00,0.95653,0.95972,0.9533,0.95702,13330.0
2020-03-04 22:00:00+00:00,0.95638,0.95738,0.94468,0.9455,13216.0
2020-03-05 22:00:00+00:00,0.94528,0.94672,0.93183,0.93768,30554.0
2020-03-08 21:00:00+00:00,0.93202,0.93402,0.9182,0.92531,39202.0
2020-03-09 21:00:00+00:00,0.92531,0.94121,0.92421,0.94004,38355.0
2020-03-10 21:00:00+00:00,0.94004,0.94042,0.9325,0.93835,27065.0
2020-03-11 21:00:00+00:00,0.93835,0.9552,0.93219,0.94392,44756.0
2020-03-12 21:00:00+00:00,0.94392,0.95693,0.94227,0.95172,44598.0
2020-03-15 21:00:00+00:00,0.9533,0.95442,0.93919,0.94686,105985.0
2020-03-16 21:00:00+00:00,0.94686,0.96484,0.94552,0.96124,42161.0
2020-03-17 21:00:00+00:00,0.96124,0.97508,0.9567,0.96816,50737.0
2020-03-18 21:00:00+00:00,0.96816,0.9878,0.96396,0.98604,70032.0
2020-03-19 21:00:00+00:00,0.98614,0.99012,0.97445,0.98544,59509.0
2020-03-22 21:00:00+00:00,0.98437,0.9902,0.979,0.98482,59698.0
2020-03-23 21:00:00+00:00,0.98482,0.98614,0.97189,0.98156,44840.0
2020-03-24 21:00:00+00:00,0.98156,0.98345,0.97552,0.97722,33263.0
2020-03-25 21:00:00+00:00,0.97722,0.97772,0.96036,0.96319,35532.0
2020-03-26 21:00:00+00:00,0.96319,0.96555,0.95059,0.95099,36186.0
2020-03-29 21:00:00+00:00,0.95377,0.96112,0.95025,0.95846,23243.0
2020-03-30 21:00:00+00:00,0.95846,0.96854,0.9581,0.96108,28146.0
2020-03-31 21:00:00+00:00,0.96108,0.96914,0.96024,0.96566,19592.0
2020-04-01 21:00:00+00:00,0.96566,0.97504,0.96528,0.97374,19357.0
2020-04-02 21:00:00+00:00,0.97381,0.97958,0.97301,0.97737,16229.0
2020-04-05 21:00:00+00:00,0.97684,0.97974,0.97583,0.97886,13835.0
2020-04-06 21:00:00+00:00,0.97886,0.97939,0.96858,0.96952,13537.0
2020-04-07 21:00:00+00:00,0.96952,0.97436,0.96884,0.97179,12476.0
2020-04-08 21:00:00+00:00,0.97179,0.97336,0.96484,0.96612,12441.0
2020-04-09 21:00:00+00:00,0.96612,0.96788,0.96404,0.96614,4847.0
2020-04-12 21:00:00+00:00,0.9656,0.96872,0.963,0.96746,8140.0
2020-04-13 21:00:00+00:00,0.96746,0.9683,0.95965,0.96034,11020.0
2020-04-14 21:00:00+00:00,0.96034,0.97004,0.95963,0.96458,10536.0
2020-04-15 21:00:00+00:00,0.96458,0.97154,0.96454,0.97035,13605.0
2020-04-16 21:00:00+00:00,0.97035,0.9724,0.96565,0.96697,13317.0
2020-04-19 21:00:00+00:00,0.96735,0.97004,0.9651,0.96796,11713.0
2020-04-20 21:00:00+00:00,0.96784,0.97276,0.96706,0.9696,11618.0
2020-04-21 21:00:00+00:00,0.96928,0.97318,0.96686,0.97154,8363.0
2020-04-22 21:00:00+00:00,0.97148,0.97726,0.97058,0.97594,13611.0
2020-04-23 21:00:00+00:00,0.97569,0.98026,0.97276,0.97299,11472.0
2020-04-26 21:00:00+00:00,0.973,0.9767,0.97126,0.97544,9405.0
2020-04-27 21:00:00+00:00,0.97562,0.97998,0.97206,0.97494,11126.0
2020-04-28 21:00:00+00:00,0.97546,0.97677,0.97128,0.97381,10072.0
2020-04-29 21:00:00+00:00,0.97369,0.97592,0.9639,0.96564,16647.0
2020-04-30 21:00:00+00:00,0.96543,0.96694,0.95888,0.96138,9306.0
2020-05-03 21:00:00+00:00,0.96153,0.9663,0.96153,0.96536,8733.0
2020-05-04 21:00:00+00:00,0.96545,0.97347,0.9646,0.97276,10596.0
2020-05-05 21:00:00+00:00,0.97256,0.97588,0.97216,0.97488,9814.0
2020-05-06 21:00:00+00:00,0.97498,0.97843,0.97291,0.97322,10642.0
2020-05-07 21:00:00+00:00,0.97307,0.97386,0.96812,0.97092,8098.0
2020-05-10 21:00:00+00:00,0.97158,0.97365,0.97006,0.97308,8796.0
2020-05-11 21:00:00+00:00,0.97302,0.97498,0.96652,0.96944,8637.0
2020-05-12 21:00:00+00:00,0.96932,0.97263,0.96656,0.97222,9582.0
2020-05-13 21:00:00+00:00,0.97215,0.97554,0.97138,0.97306,9374.0
2020-05-14 21:00:00+00:00,0.97298,0.97446,0.96982,0.97156,8632.0
2020-05-17 21:00:00+00:00,0.97202,0.9761,0.96772,0.97115,10379.0
2020-05-18 21:00:00+00:00,0.97121,0.97308,0.96989,0.97156,8936.0
2020-05-19 21:00:00+00:00,0.97118,0.97164,0.96386,0.96481,6964.0
2020-05-20 21:00:00+00:00,0.96488,0.9713,0.96466,0.9704,7458.0
2020-05-21 21:00:00+00:00,0.97044,0.97334,0.96975,0.97124,6209.0
2020-05-24 21:00:00+00:00,0.97181,0.9736,0.97046,0.97162,3207.0
2020-05-25 21:00:00+00:00,0.97186,0.97215,0.96466,0.96557,6981.0
2020-05-26 21:00:00+00:00,0.96547,0.97284,0.96522,0.9681,13858.0
2020-05-27 21:00:00+00:00,0.96877,0.97192,0.96304,0.96412,10275.0
2020-05-28 21:00:00+00:00,0.9645,0.96502,0.96018,0.96137,12907.0
2020-05-31 21:00:00+00:00,0.96137,0.96252,0.95791,0.9608,9261.0
2020-06-01 21:00:00+00:00,0.9609,0.96374,0.95734,0.96242,10993.0
2020-06-02 21:00:00+00:00,0.96226,0.96477,0.96066,0.96118,12574.0
2020-06-03 21:00:00+00:00,0.96136,0.96239,0.95436,0.95554,13371.0
2020-06-04 21:00:00+00:00,0.95548,0.96504,0.9542,0.96232,13312.0
2020-06-07 21:00:00+00:00,0.96152,0.96394,0.95558,0.95764,8508.0
2020-06-08 21:00:00+00:00,0.95782,0.95854,0.94827,0.95078,8808.0
2020-06-09 21:00:00+00:00,0.94993,0.95148,0.9425,0.94386,12214.0
2020-06-10 21:00:00+00:00,0.94404,0.94602,0.93762,0.94424,13007.0
2020-06-11 21:00:00+00:00,0.9443,0.95534,0.94309,0.95242,11410.0
2020-06-14 21:00:00+00:00,0.95178,0.9547,0.94803,0.94917,10515.0
