timestamp,open,high,low,close,volume
2026-01-29 01:00:00+00:00,211.586,211.716,211.536,211.617,4944.0
2026-01-29 01:15:00+00:00,211.617,211.693,211.516,211.584,3537.0
2026-01-29 01:30:00+00:00,211.582,211.592,211.411,211.435,3967.0
2026-01-29 01:45:00+00:00,211.436,211.548,211.423,211.548,3145.0
2026-01-29 02:00:00+00:00,211.546,211.632,211.472,211.532,3578.0
2026-01-29 02:15:00+00:00,211.532,211.565,211.348,211.354,2257.0
2026-01-29 02:30:00+00:00,211.354,211.476,211.334,211.468,3057.0
2026-01-29 02:45:00+00:00,211.47,211.522,211.421,211.49,2399.0
2026-01-29 03:00:00+00:00,211.489,211.599,211.485,211.566,2387.0
2026-01-29 03:15:00+00:00,211.565,211.606,211.456,211.516,2260.0
2026-01-29 03:30:00+00:00,211.515,211.566,211.44,211.496,2380.0
2026-01-29 03:45:00+00:00,211.496,211.545,211.474,211.542,1670.0
2026-01-29 04:00:00+00:00,211.543,211.67,211.532,211.662,2337.0
2026-01-29 04:15:00+00:00,211.663,211.842,211.659,211.69,2640.0
2026-01-29 04:30:00+00:00,211.69,211.782,211.68,211.708,2093.0
2026-01-29 04:45:00+00:00,211.709,211.758,211.635,211.712,2050.0
2026-01-29 05:00:00+00:00,211.71,211.746,211.668,211.742,1712.0
2026-01-29 05:15:00+00:00,211.741,211.835,211.714,211.798,2160.0
2026-01-29 05:30:00+00:00,211.806,211.85,211.776,211.82,1960.0
2026-01-29 05:45:00+00:00,211.819,211.826,211.738,211.747,1735.0
2026-01-29 06:00:00+00:00,211.749,211.844,211.726,211.732,2608.0
2026-01-29 06:15:00+00:00,211.732,211.742,211.608,211.65,3068.0
2026-01-29 06:30:00+00:00,211.652,211.794,211.642,211.782,2340.0
2026-01-29 06:45:00+00:00,211.781,211.843,211.76,211.789,2570.0
2026-01-29 07:00:00+00:00,211.784,211.906,211.755,211.822,2373.0
2026-01-29 07:15:00+00:00,211.822,212.098,211.815,212.054,3086.0
2026-01-29 07:30:00+00:00,212.053,212.132,212.024,212.096,3257.0
2026-01-29 07:45:00+00:00,212.098,212.118,212.042,212.058,2502.0
2026-01-29 08:00:00+00:00,212.058,212.167,211.901,212.11,3610.0
2026-01-29 08:15:00+00:00,212.124,212.134,212.007,212.084,2810.0
2026-01-29 08:30:00+00:00,212.084,212.162,212.044,212.072,3613.0
2026-01-29 08:45:00+00:00,212.072,212.113,211.839,211.904,3299.0
2026-01-29 09:00:00+00:00,211.904,211.944,211.758,211.784,2508.0
2026-01-29 09:15:00+00:00,211.789,211.888,211.752,211.831,2510.0
2026-01-29 09:30:00+00:00,211.828,211.864,211.622,211.707,2630.0
2026-01-29 09:45:00+00:00,211.706,211.737,211.589,211.63,2743.0
2026-01-29 10:00:00+00:00,211.628,211.706,211.584,211.604,2532.0
2026-01-29 10:15:00+00:00,211.606,211.662,211.548,211.642,2495.0
2026-01-29 10:30:00+00:00,211.644,211.723,211.558,211.584,2616.0
2026-01-29 10:45:00+00:00,211.581,211.592,211.426,211.484,2733.0
2026-01-29 11:00:00+00:00,211.482,211.69,211.46,211.684,2632.0
2026-01-29 11:15:00+00:00,211.683,211.719,211.62,211.704,2074.0
2026-01-29 11:30:00+00:00,211.702,211.789,211.656,211.78,1938.0
2026-01-29 11:45:00+00:00,211.778,211.8,211.578,211.692,2321.0
2026-01-29 12:00:00+00:00,211.692,211.692,211.546,211.607,2204.0
2026-01-29 12:15:00+00:00,211.608,211.691,211.59,211.675,1983.0
2026-01-29 12:30:00+00:00,211.67,211.712,211.606,211.612,2188.0
2026-01-29 12:45:00+00:00,211.613,211.71,211.596,211.659,3109.0
2026-01-29 13:00:00+00:00,211.661,211.823,211.628,211.724,2972.0
2026-01-29 13:15:00+00:00,211.723,211.758,211.674,211.693,2715.0
2026-01-29 13:30:00+00:00,211.695,211.725,211.653,211.668,3040.0
2026-01-29 13:45:00+00:00,211.664,211.747,211.634,211.696,4536.0
2026-01-29 14:00:00+00:00,211.696,211.865,211.696,211.825,3237.0
2026-01-29 14:15:00+00:00,211.827,211.92,211.825,211.884,3299.0
2026-01-29 14:30:00+00:00,211.884,211.906,211.769,211.813,4535.0
2026-01-29 14:45:00+00:00,211.814,211.85,211.548,211.652,5113.0
2026-01-29 15:00:00+00:00,211.658,211.696,211.325,211.364,5747.0
2026-01-29 15:15:00+00:00,211.365,211.38,210.983,211.013,9326.0
2026-01-29 15:30:00+00:00,211.014,211.077,210.057,210.084,9673.0
2026-01-29 15:45:00+00:00,210.088,210.43,210.05,210.322,9185.0
2026-01-29 16:00:00+00:00,210.324,210.681,210.294,210.649,6482.0
2026-01-29 16:15:00+00:00,210.648,210.847,210.624,210.682,5085.0
2026-01-29 16:30:00+00:00,210.69,210.864,210.683,210.77,4070.0
2026-01-29 16:45:00+00:00,210.77,210.938,210.736,210.876,4039.0
2026-01-29 17:00:00+00:00,210.874,210.99,210.874,210.974,3946.0
2026-01-29 17:15:00+00:00,210.974,211.084,210.894,211.042,4360.0
2026-01-29 17:30:00+00:00,211.038,211.136,210.995,211.051,3748.0
2026-01-29 17:45:00+00:00,211.05,211.05,210.955,210.978,3827.0
2026-01-29 18:00:00+00:00,210.979,211.176,210.952,211.132,3438.0
2026-01-29 18:15:00+00:00,211.13,211.208,211.07,211.183,3438.0
2026-01-29 18:30:00+00:00,211.184,211.282,211.1,211.22,3714.0
2026-01-29 18:45:00+00:00,211.216,211.242,211.134,211.134,2772.0
2026-01-29 19:00:00+00:00,211.134,211.262,211.099,211.257,2987.0
2026-01-29 19:15:00+00:00,211.259,211.282,211.178,211.221,2397.0
2026-01-29 19:30:00+00:00,211.222,211.231,211.14,211.195,2747.0
2026-01-29 19:45:00+00:00,211.194,211.222,211.14,211.142,1841.0
2026-01-29 20:00:00+00:00,211.145,211.347,211.145,211.313,2330.0
2026-01-29 20:15:00+00:00,211.314,211.33,211.23,211.256,2076.0
2026-01-29 20:30:00+00:00,211.256,211.302,211.204,211.274,2203.0
2026-01-29 20:45:00+00:00,211.274,211.388,211.272,211.375,2778.0
2026-01-29 21:00:00+00:00,211.372,211.459,211.346,211.44,1740.0
2026-01-29 21:15:00+00:00,211.438,211.518,211.412,211.48,1116.0
2026-01-29 21:30:00+00:00,211.494,211.516,211.412,211.43,1740.0
2026-01-29 21:45:00+00:00,211.431,211.499,211.42,211.468,898.0
2026-01-29 22:00:00+00:00,211.408,211.42,211.25,211.324,122.0
2026-01-29 22:15:00+00:00,211.324,211.423,211.32,211.361,304.0
2026-01-29 22:30:00+00:00,211.36,211.408,211.226,211.364,1440.0
2026-01-29 22:45:00+00:00,211.37,211.4,211.294,211.306,1265.0
2026-01-29 23:00:00+00:00,211.291,211.348,211.162,211.202,877.0
2026-01-29 23:15:00+00:00,211.202,211.26,211.142,211.213,1457.0
2026-01-29 23:30:00+00:00,211.212,211.369,211.192,211.357,1706.0
2026-01-29 23:45:00+00:00,211.358,211.52,211.358,211.46,1424.0
2026-01-30 00:00:00+00:00,211.469,211.572,211.423,211.534,2247.0
2026-01-30 00:15:00+00:00,211.533,211.63,211.469,211.594,3441.0
2026-01-30 00:30:00+00:00,211.596,211.642,211.488,211.588,3472.0
2026-01-30 00:45:00+00:00,211.596,211.644,211.447,211.49,3903.0
2026-01-30 01:00:00+00:00,211.492,211.688,211.479,211.581,4599.0
2026-01-30 01:15:00+00:00,211.578,211.671,211.488,211.538,3686.0
2026-01-30 01:30:00+00:00,211.541,211.632,211.457,211.458,3538.0
2026-01-30 01:45:00+00:00,211.459,211.626,211.403,211.586,4278.0
2026-01-30 02:00:00+00:00,211.587,211.757,211.518,211.697,5907.0
2026-01-30 02:15:00+00:00,211.698,211.714,211.308,211.371,7892.0
2026-01-30 02:30:00+00:00,211.368,211.723,211.341,211.597,5215.0
2026-01-30 02:45:00+00:00,211.592,211.804,211.583,211.673,3666.0
2026-01-30 03:00:00+00:00,211.676,211.712,211.546,211.572,3037.0
2026-01-30 03:15:00+00:00,211.572,211.67,211.531,211.628,2652.0
2026-01-30 03:30:00+00:00,211.626,211.797,211.598,211.654,3477.0
2026-01-30 03:45:00+00:00,211.654,211.782,211.63,211.74,3386.0
2026-01-30 04:00:00+00:00,211.739,211.914,211.736,211.848,3012.0
2026-01-30 04:15:00+00:00,211.849,211.868,211.69,211.702,2691.0
2026-01-30 04:30:00+00:00,211.704,211.73,211.608,211.614,1978.0
2026-01-30 04:45:00+00:00,211.615,211.69,211.61,211.69,1579.0
2026-01-30 05:00:00+00:00,211.694,211.858,211.621,211.676,2277.0
2026-01-30 05:15:00+00:00,211.676,211.754,211.629,211.69,2494.0
