segment,start,end,symbol,timeframe,profile_name,trades,win_rate,avg_r,expectancy_r,profit_factor,max_drawdown_r,max_drawdown_currency,total_net_pnl,total_commission,skipped_trades,partial_size_trades,signals,trade_csv,diagnostics
segment_2026_q1,2026-01-01,2026-03-31,NAS100_USD,1h,baseline,2,0.0,-1.0,-1.0,0.0,-1.0,21.100531000000004,-109.0642,0.0,0,0,2,output\research\little_rzy_1h_baseline\segment_2026_q1\NAS100_USD_1h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 2}"
segment_2026_q1,2026-01-01,2026-03-31,EUR_USD,1h,baseline,42,0.38095238095238093,0.09159523809523809,0.09159523809523809,1.2673495767717904,-5.483099999999998,0.010154000000000002,0.002917000000000002,0.0,0,0,42,output\research\little_rzy_1h_baseline\segment_2026_q1\EUR_USD_1h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 42}"
