segment,start,end,symbol,timeframe,profile_name,trades,win_rate,avg_r,expectancy_r,profit_factor,max_drawdown_r,max_drawdown_currency,total_net_pnl,total_commission,skipped_trades,partial_size_trades,signals,trade_csv,diagnostics
segment_2025_h1,2025-01-01,2025-06-30,USD_CAD,4h,usd_cad_4h,12,0.25,-0.11997500000000004,-0.11997500000000004,0.6425680875890661,-1.7711000000000001,0.009859,-0.00662,0.0,0,0,12,output\research\little_rzy_4h_expanded\base\segment_2025_h1\USD_CAD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 12}"
segment_2025_h1,2025-01-01,2025-06-30,USD_CHF,4h,usd_chf_4h,21,0.2857142857142857,-0.007195238095238106,-0.007195238095238106,0.9774174263936632,-4.130599999999999,0.020610999999999997,0.012331999999999997,0.0,0,0,21,output\research\little_rzy_4h_expanded\base\segment_2025_h1\USD_CHF_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 21}"
segment_2025_h1,2025-01-01,2025-06-30,NZD_USD,4h,nzd_usd_4h,11,0.2727272727272727,0.10737272727272727,0.10737272727272727,1.376746411483254,-2.7282,0.010985,-0.004435,0.0,0,0,11,output\research\little_rzy_4h_expanded\base\segment_2025_h1\NZD_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 11}"
segment_2025_h1,2025-01-01,2025-06-30,EUR_GBP,4h,eur_gbp_4h,20,0.3,-0.16095,-0.16095,0.6270031633468904,-6.469899999999999,0.009826999999999999,-0.00028399999999999975,0.0,0,0,20,output\research\little_rzy_4h_expanded\base\segment_2025_h1\EUR_GBP_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 20}"
segment_2025_h1,2025-01-01,2025-06-30,EUR_JPY,4h,eur_jpy_4h,22,0.4090909090909091,-0.23254090909090908,-0.23254090909090908,0.40786823769068725,-5.6918999999999995,4.037958,-1.7015550000000004,0.0,0,0,22,output\research\little_rzy_4h_expanded\base\segment_2025_h1\EUR_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 22}"
segment_2025_h1,2025-01-01,2025-06-30,GBP_JPY,4h,gbp_jpy_4h,20,0.35,-0.10678999999999998,-0.10678999999999998,0.6649042157616455,-5.491499999999999,6.9428909999999995,-3.0343909999999994,0.0,0,0,20,output\research\little_rzy_4h_expanded\base\segment_2025_h1\GBP_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 20}"
segment_2025_h1,2025-01-01,2025-06-30,BTC_USD,4h,btc_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\base\segment_2025_h1\BTC_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2025_h1,2025-01-01,2025-06-30,ETH_USD,4h,eth_usd_4h,1,0.0,-1.0,-1.0,0.0,0.0,0.0,-141.662488,0.0,0,0,1,output\research\little_rzy_4h_expanded\base\segment_2025_h1\ETH_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 1}"
segment_2025_h1,2025-01-01,2025-06-30,LTC_USD,4h,ltc_usd_4h,10,0.1,-0.50462,-0.50462,0.10798819182973608,-4.5557,10.639647,-16.439647,0.0,0,0,10,output\research\little_rzy_4h_expanded\base\segment_2025_h1\LTC_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 10}"
segment_2025_h1,2025-01-01,2025-06-30,BCH_USD,4h,bch_usd_4h,12,0.16666666666666666,-0.15083333333333337,-0.15083333333333337,0.7170504463099313,-3.0267,38.771584000000004,9.660380999999997,0.0,0,0,12,output\research\little_rzy_4h_expanded\base\segment_2025_h1\BCH_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 12}"
