trade_id,symbol,timeframe,profile_name,side,signal_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,size_fraction,gross_pnl,commission_paid,net_pnl,pnl_r,pnl_pct,bars_held,trend_maturity,quality_score,bollinger_context,atr_at_entry,bar_range_at_entry,retrace_pct,rr_target,volatility_regime,session,structure_tag,higher_timeframe_bias,setup_id
EUR_USD-4h-short-44:1,EUR_USD,4h,eur_usd_4h,short,2025-01-14 10:00:00+00:00,2025-01-14 14:00:00+00:00,2025-01-14 14:00:00+00:00,1.02532,1.0285747909102725,1.0071600000000003,1.0285747909102725,stop,1.0,-0.003255,0.0,-0.003255,-1.0,-0.003174,0,1,88,normal,0.003179163641089939,0.003350000000000186,0.3893,4.28,normal,london,bearish_ll_lh_continuation,bearish,EUR_USD-4h-short-44
EUR_USD-4h-long-78:2,EUR_USD,4h,eur_usd_4h,long,2025-01-21 14:00:00+00:00,2025-01-21 18:00:00+00:00,2025-01-22 10:00:00+00:00,1.04212,1.0331337606437876,1.05587,1.04317,trendline_invalidation,1.0,0.00105,0.0,0.00105,0.1168,0.001008,4,1,84,moderately_stretched,0.004144957424849452,0.005730000000000013,0.5269,3.87,expanded,london_new_york,bullish_hh_hl_continuation,bullish,EUR_USD-4h-long-78
EUR_USD-4h-long-320:3,EUR_USD,4h,eur_usd_4h,long,2025-03-18 17:00:00+00:00,2025-03-18 21:00:00+00:00,2025-03-18 21:00:00+00:00,1.09446,1.0884871264189875,1.104,1.09346,trendline_invalidation,1.0,-0.001,0.0,-0.001,-0.1674,-0.000914,0,1,79,moderately_stretched,0.0030914943240494624,0.0013399999999998968,0.4705,1.81,normal,new_york,bullish_hh_hl_continuation,bullish,EUR_USD-4h-long-320
EUR_USD-4h-short-340:4,EUR_USD,4h,eur_usd_4h,short,2025-03-24 13:00:00+00:00,2025-03-24 17:00:00+00:00,2025-03-25 01:00:00+00:00,1.07918,1.0866074195635629,1.06805,1.08034,trendline_invalidation,1.0,-0.00116,0.0,-0.00116,-0.1562,-0.001075,2,1,84,moderately_stretched,0.003109678254251216,0.0049200000000000355,0.3889,3.17,normal,london_new_york,bearish_ll_lh_continuation,bearish,EUR_USD-4h-short-340
EUR_USD-4h-short-350:5,EUR_USD,4h,eur_usd_4h,short,2025-03-25 17:00:00+00:00,2025-03-25 21:00:00+00:00,2025-03-27 01:00:00+00:00,1.0794,1.083754553409427,1.071725,1.07804,trendline_invalidation,1.0,0.00136,0.0,0.00136,0.3123,0.00126,7,2,80,moderately_stretched,0.0029382136377082303,0.002729999999999899,0.3163,2.0,normal,new_york,bearish_ll_lh_continuation,bearish,EUR_USD-4h-short-350
EUR_USD-4h-long-379:6,EUR_USD,4h,eur_usd_4h,long,2025-04-02 13:00:00+00:00,2025-04-02 17:00:00+00:00,2025-04-02 17:00:00+00:00,1.0852,1.0771089838121657,1.0882459999999998,1.0882459999999998,target,1.0,0.003046,0.0,0.003046,0.3765,0.002807,0,1,77,moderately_stretched,0.002884064751337302,0.005859999999999976,0.533,1.3,normal,london_new_york,bullish_hh_hl_continuation,bullish,EUR_USD-4h-long-379
EUR_USD-4h-long-465:7,EUR_USD,4h,eur_usd_4h,long,2025-04-22 01:00:00+00:00,2025-04-22 05:00:00+00:00,2025-04-22 09:00:00+00:00,1.15302,1.146970340669448,1.1666466666666668,1.146970340669448,stop,1.0,-0.00605,0.0,-0.00605,-1.0,-0.005247,1,1,82,moderately_stretched,0.004798637322207922,0.005510000000000126,0.2964,2.52,normal,asia,bullish_hh_hl_continuation,bullish,EUR_USD-4h-long-465
EUR_USD-4h-short-547:8,EUR_USD,4h,eur_usd_4h,short,2025-05-11 21:00:00+00:00,2025-05-12 01:00:00+00:00,2025-05-12 01:00:00+00:00,1.12386,1.1302536206613496,1.1019999999999996,1.12275,trendline_invalidation,1.0,0.00111,0.0,0.00111,0.1736,0.000988,0,1,84,moderately_stretched,0.003814482645398837,0.004689999999999861,0.5217,4.09,normal,off_hours,bearish_ll_lh_continuation,bearish,EUR_USD-4h-short-547
EUR_USD-4h-short-561:9,EUR_USD,4h,eur_usd_4h,short,2025-05-14 17:00:00+00:00,2025-05-14 21:00:00+00:00,2025-05-14 21:00:00+00:00,1.11799,1.127638099605727,1.0721100000000001,1.11917,trendline_invalidation,1.0,-0.00118,0.0,-0.00118,-0.1223,-0.001055,0,2,88,normal,0.004152398422907211,0.003230000000000066,0.6003,4.52,normal,new_york,bearish_ll_lh_continuation,bearish,EUR_USD-4h-short-561
EUR_USD-4h-long-599:10,EUR_USD,4h,eur_usd_4h,long,2025-05-23 01:00:00+00:00,2025-05-23 05:00:00+00:00,2025-05-26 05:00:00+00:00,1.13177,1.1246844696512324,1.1588400000000003,1.13846,trendline_invalidation,1.0,0.00669,0.0,0.00669,0.9442,0.005911,6,1,84,normal,0.003502121395069675,0.0026000000000001577,0.4629,5.41,normal,asia,bullish_hh_hl_continuation,bullish,EUR_USD-4h-long-599
