symbol,parameter_set_id,data_start,data_end,years_covered,replay_data_start,replay_data_end,bar_timeframe,num_trading_days,num_bars_used,killzone_only,num_signals,num_trades,win_rate_pct,profit_factor,avg_R_per_trade,avg_trade_duration_min,max_drawdown_R,vectorized_vs_replay_PnL_diff_pct,vectorized_num_signals,vectorized_num_trades,vectorized_win_rate_pct,vectorized_profit_factor,vectorized_avg_R_per_trade,vectorized_avg_trade_duration_min,vectorized_max_drawdown_R,vectorized_total_pnl_points,replay_num_signals,replay_num_trades,replay_win_rate_pct,replay_profit_factor,replay_avg_R_per_trade,replay_avg_trade_duration_min,replay_max_drawdown_R,replay_total_pnl_points,vectorized_trade_frequency_per_month,replay_trade_frequency_per_month
SPX500_USD,idx_ps07_baseline_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229227,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPX500_USD,idx_ps07_baseline_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229227,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPX500_USD,idx_tighter_stop_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229227,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPX500_USD,idx_tighter_stop_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229227,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPX500_USD,idx_wider_stop_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229227,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPX500_USD,idx_wider_stop_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229227,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_looser_ext_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_looser_ext_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_ps07_baseline_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_ps07_baseline_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_tighter_stop_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_tighter_stop_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_wider_stop_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK100_GBP,idx_wider_stop_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-03 01:00:00+00:00,2026-03-31 19:55:00+00:00,M5,1579,196071,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_looser_ext_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_looser_ext_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_ps07_baseline_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_ps07_baseline_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_tighter_stop_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_tighter_stop_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_wider_stop_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,False,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US30_USD,idx_wider_stop_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:55:00+00:00,M5,1615,229386,True,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
