symbol,parameter_set_id,year,bar_timeframe,trades_per_year,win_rate_pct,profit_factor,max_drawdown_R,avg_R_per_trade,total_R,positive_year
NAS100_USD,flow_balanced_off,2023,M5,31,35.48,0.5883182275931579,-6.205196994725148,-0.1377228730166656,-4.269409063516634,False
NAS100_USD,flow_balanced_off,2024,M5,12,58.33,2.536127101082124,-1.0599703117269217,0.2794204126421395,3.353044951705674,True
NAS100_USD,flow_balanced_off,2025,M5,6,66.67,8.214888123924162,-0.4448938321536513,0.463077608396485,2.77846565037891,True
NAS100_USD,flow_balanced_off,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_balanced_on,2023,M5,20,30.0,0.43654266062558267,-4.228669830975475,-0.23228585019308956,-4.645717003861791,False
NAS100_USD,flow_balanced_on,2024,M5,8,50.0,1.5584264572635727,-0.8616439474329161,0.05663061896321158,0.45304495170569264,True
NAS100_USD,flow_balanced_on,2025,M5,3,33.33,0.6712779690189131,-0.284732719527292,-0.10987551722698109,-0.3296265516809433,False
NAS100_USD,flow_balanced_on,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_faster_off,2023,M5,139,46.04,0.869820092564589,-11.620286925041972,0.010845681259967169,1.5075496951354364,True
NAS100_USD,flow_faster_off,2024,M5,90,38.89,0.9708388276195529,-9.687098627333834,-0.066647550383602,-5.99827953452418,False
NAS100_USD,flow_faster_off,2025,M5,76,52.63,1.0792941089393144,-2.563300564639115,0.0742687193084783,5.644422667444351,True
NAS100_USD,flow_faster_off,2026,M5,7,71.43,2.2908191826039843,-0.9346169224773204,0.28300721147235414,1.9810504803064788,True
NAS100_USD,flow_faster_on,2023,M5,75,45.33,0.7922373512062098,-6.442920628688961,-0.010402295823032794,-0.7801721867274596,False
NAS100_USD,flow_faster_on,2024,M5,40,45.0,1.5698678728447462,-2.9367989862276165,0.06094862450835285,2.437944980334114,True
NAS100_USD,flow_faster_on,2025,M5,27,51.85,0.8781089125987677,-1.6921169146165416,0.05740289018595005,1.5498780350206514,True
NAS100_USD,flow_faster_on,2026,M5,2,50.0,2.014835645355862,-0.6919247622738222,0.1790376188630895,0.358075237726179,True
NAS100_USD,flow_session_push_off,2023,M5,450,48.0,0.8592505075246721,-24.295148229459542,-0.029818254086183806,-13.418214338782713,False
NAS100_USD,flow_session_push_off,2024,M5,364,49.73,1.0286768821229022,-13.017079939434701,-0.01581532891618319,-5.756779725490681,False
NAS100_USD,flow_session_push_off,2025,M5,327,51.38,0.974981924355731,-14.87130674310823,0.005049019404495219,1.6510293452699365,True
NAS100_USD,flow_session_push_off,2026,M5,44,56.82,0.9849425448006396,-6.146035257001501,0.039549302763891715,1.7401693216112355,True
NAS100_USD,flow_session_push_on,2023,M5,268,48.51,0.6956908870018471,-19.82003609573009,-0.05715395167204055,-15.317259048106868,False
NAS100_USD,flow_session_push_on,2024,M5,207,55.07,1.4714406109857148,-9.136736651199001,0.03078751817525301,6.373016262277373,True
NAS100_USD,flow_session_push_on,2025,M5,164,54.88,1.0482148222610286,-7.685446341019631,0.025236122530247002,4.138724094960509,True
NAS100_USD,flow_session_push_on,2026,M5,13,76.92,1.5840798498838948,-1.0,0.31519242074984327,4.097501469747963,True
NAS100_USD,flow_tighter_stop_off,2023,M5,16,43.75,0.30728875510643217,-4.714090741569067,-0.2560284248647575,-4.09645479783612,False
NAS100_USD,flow_tighter_stop_off,2024,M5,4,75.0,2.66222574353982,0.0,0.2490606821260758,0.9962427285043032,True
NAS100_USD,flow_tighter_stop_off,2025,M5,3,66.67,1.1313063063062432,-0.3084251265257605,0.1967140033528353,0.5901420100585059,True
NAS100_USD,flow_tighter_stop_off,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_tighter_stop_on,2023,M5,11,54.55,0.3844605878423494,-3.01452135497918,-0.19062594647693032,-2.0968854112462334,False
NAS100_USD,flow_tighter_stop_on,2024,M5,3,66.67,0.9617991223793482,0.0,-0.017919090498564272,-0.053757271495692815,False
NAS100_USD,flow_tighter_stop_on,2025,M5,2,50.0,0.297972972972937,-0.3084251265257605,-0.004212563262888491,-0.008425126525776983,False
NAS100_USD,flow_tighter_stop_on,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_trendier_off,2023,M5,3,33.33,0.06578947368421525,-0.31906501095688666,-0.26492613350977157,-0.7947784005293147,False
NAS100_USD,flow_trendier_off,2024,M5,1,0.0,0.0,0.0,-0.5816170997128743,-0.5816170997128743,False
NAS100_USD,flow_trendier_off,2025,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_trendier_off,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_trendier_on,2023,M5,3,33.33,0.06578947368421525,-0.31906501095688666,-0.26492613350977157,-0.7947784005293147,False
NAS100_USD,flow_trendier_on,2024,M5,1,0.0,0.0,0.0,-0.5816170997128743,-0.5816170997128743,False
NAS100_USD,flow_trendier_on,2025,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_trendier_on,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
NAS100_USD,flow_wider_targets_off,2023,M5,53,43.4,1.2558686533364163,-5.833217282343066,0.027725575202017336,1.4694554857069189,True
NAS100_USD,flow_wider_targets_off,2024,M5,22,54.55,3.0943460256539095,-1.581257350733483,0.3186968554875762,7.011330820726676,True
NAS100_USD,flow_wider_targets_off,2025,M5,16,50.0,2.8563367079114057,-1.1218773337531576,0.18538472545454623,2.9661556072727397,True
NAS100_USD,flow_wider_targets_off,2026,M5,1,100.0,,0.0,0.3906778370144791,0.3906778370144791,True
NAS100_USD,flow_wider_targets_on,2023,M5,36,36.11,0.9474580823389369,-5.88155066809661,-0.05945534003439915,-2.1403922412383696,False
NAS100_USD,flow_wider_targets_on,2024,M5,12,41.67,0.9847786193319776,-1.433303167420818,-0.024306356867659185,-0.29167628241191024,False
NAS100_USD,flow_wider_targets_on,2025,M5,8,50.0,2.6446794663195785,-1.0658077301072244,0.17614411648886713,1.409152931910937,True
NAS100_USD,flow_wider_targets_on,2026,M5,0,0.0,0.0,0.0,0.0,0.0,False
US30_USD,flow_balanced_off,2023,M5,15,33.33,0.4314343020319493,-2.9038070978568884,-0.1399104442426492,-2.098656663639738,False
