trade_id,symbol,timeframe,profile_name,side,signal_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,size_fraction,gross_pnl,commission_paid,net_pnl,pnl_r,pnl_pct,bars_held,trend_maturity,quality_score,bollinger_context,atr_at_entry,bar_range_at_entry,retrace_pct,rr_target,volatility_regime,session,structure_tag,higher_timeframe_bias,setup_id
BCO_USD-4h-long-34:1,BCO_USD,4h,bco_usd_4h,long,2023-07-11 01:00:00+00:00,2023-07-11 05:00:00+00:00,2023-07-11 09:00:00+00:00,78.184,77.33158036251267,80.4555,78.128,trendline_invalidation,1.0,-0.056,0.0,-0.056,-0.0657,-0.000716,1,1,84,moderately_stretched,0.6494642499155531,0.28000000000000114,0.3715,2.94,normal,asia,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-34
BCO_USD-4h-long-125:2,BCO_USD,4h,bco_usd_4h,long,2023-08-01 21:00:00+00:00,2023-08-02 01:00:00+00:00,2023-08-02 01:00:00+00:00,85.888,84.30142543893061,90.5575,85.722,trendline_invalidation,1.0,-0.166,0.0,-0.166,-0.1046,-0.001933,0,1,84,moderately_stretched,0.643830407129253,0.1950000000000074,0.3745,2.87,normal,off_hours,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-125
BCO_USD-4h-short-190:3,BCO_USD,4h,bco_usd_4h,short,2023-08-16 21:00:00+00:00,2023-08-17 01:00:00+00:00,2023-08-17 01:00:00+00:00,83.373,85.66132832966122,77.70099999999994,83.678,trendline_invalidation,1.0,-0.305,0.0,-0.305,-0.1333,-0.003658,0,1,82,moderately_stretched,0.7488555310747443,0.33499999999999375,0.2928,2.52,normal,off_hours,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-190
BCO_USD-4h-short-198:4,BCO_USD,4h,bco_usd_4h,short,2023-08-17 21:00:00+00:00,2023-08-18 01:00:00+00:00,2023-08-18 01:00:00+00:00,84.295,85.24090273590082,79.857,84.287,trendline_invalidation,1.0,0.008,0.0,0.008,0.0085,9.5e-05,0,2,84,normal,0.7193515726721216,0.347999999999999,0.4404,3.36,normal,off_hours,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-198
BCO_USD-4h-short-226:5,BCO_USD,4h,bco_usd_4h,short,2023-08-24 01:00:00+00:00,2023-08-24 05:00:00+00:00,2023-08-24 05:00:00+00:00,83.418,84.09218491254522,80.259,83.551,trendline_invalidation,1.0,-0.133,0.0,-0.133,-0.1973,-0.001594,0,1,84,moderately_stretched,0.6812327503015257,0.5619999999999976,0.4513,2.91,normal,asia,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-226
BCO_USD-4h-long-244:6,BCO_USD,4h,bco_usd_4h,long,2023-08-29 09:00:00+00:00,2023-08-29 13:00:00+00:00,2023-08-29 13:00:00+00:00,84.801,83.96559780388569,87.286,83.96559780388569,stop,1.0,-0.835402,0.0,-0.835402,-1.0,-0.009851,0,1,83,normal,0.6560146407620873,0.4420000000000073,0.3818,2.78,normal,london,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-244
BCO_USD-4h-long-314:7,BCO_USD,4h,bco_usd_4h,long,2023-09-14 01:00:00+00:00,2023-09-14 05:00:00+00:00,2023-09-15 09:00:00+00:00,92.627,91.83253955047988,95.2015,93.992,trendline_invalidation,1.0,1.365,0.0,1.365,1.7181,0.014737,7,1,84,moderately_stretched,0.5430696634674762,0.17600000000000193,0.3525,3.63,normal,asia,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-314
BCO_USD-4h-long-325:8,BCO_USD,4h,bco_usd_4h,long,2023-09-18 01:00:00+00:00,2023-09-18 05:00:00+00:00,2023-09-18 05:00:00+00:00,94.549,92.84706504606076,98.011,94.015,trendline_invalidation,1.0,-0.534,0.0,-0.534,-0.3138,-0.005648,0,2,82,moderately_stretched,0.5862330262615486,0.5019999999999953,0.4369,2.48,normal,asia,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-325
BCO_USD-4h-long-334:9,BCO_USD,4h,bco_usd_4h,long,2023-09-19 01:00:00+00:00,2023-09-19 05:00:00+00:00,2023-09-19 13:00:00+00:00,94.628,93.55058226989837,96.40700000000001,94.495,trendline_invalidation,1.0,-0.133,0.0,-0.133,-0.1234,-0.001406,2,3,78,normal,0.6161182006775014,0.46299999999999386,0.3558,1.93,normal,asia,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-334
BCO_USD-4h-short-417:10,BCO_USD,4h,bco_usd_4h,short,2023-10-10 01:00:00+00:00,2023-10-10 05:00:00+00:00,2023-10-10 05:00:00+00:00,88.165,89.64686575579196,77.51933333333335,88.765,trendline_invalidation,1.0,-0.6,0.0,-0.6,-0.4049,-0.006805,0,1,88,moderately_stretched,1.1391050386131112,0.5599999999999881,0.551,8.11,normal,asia,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-417
