setup_id,symbol,asset_class,timeframe,signal_type,timestamp,setup_bar_time,scenario,entry,stop_loss,target_1,status,outcome,outcome_timestamp,exit_price,bars_checked,realized_r
cwt-aud_usd-5m-scenario1-long-202604072240,AUD_USD,forex,5m,long,2026-04-07T22:40:00+00:00,2026-04-07T22:35:00+00:00,scenario1,0.70283,0.69728,0.70838,closed,tp_hit,2026-04-08T00:00:00+00:00,0.70838,16,1.0
cwt-eur_usd-5m-scenario1-long-202604072240,EUR_USD,forex,5m,long,2026-04-07T22:40:00+00:00,2026-04-07T22:35:00+00:00,scenario1,1.16496,1.15966,1.17026,closed,tp_hit,2026-04-08T05:50:00+00:00,1.17026,86,1.0
cwt-aud_usd-5m-scenario1-long-202604072245,AUD_USD,forex,5m,long,2026-04-07T22:45:00+00:00,2026-04-07T22:40:00+00:00,scenario1,0.70328,0.697363,0.709197,closed,tp_hit,2026-04-09T16:15:00+00:00,0.709197,498,1.0
cwt-gbp_jpy-15m-scenario1-long-202604072245,GBP_JPY,forex_cross,15m,long,2026-04-07T22:45:00+00:00,2026-04-07T22:30:00+00:00,scenario1,212.518,211.926735,213.109265,closed,tp_hit,2026-04-08T11:00:00+00:00,213.109265,49,1.0
cwt-aud_usd-5m-scenario1-long-202604072255,AUD_USD,forex,5m,long,2026-04-07T22:55:00+00:00,2026-04-07T22:50:00+00:00,scenario1,0.70384,0.697643,0.710037,open,,,,736,
cwt-eur_usd-5m-scenario1-long-202604072255,EUR_USD,forex,5m,long,2026-04-07T22:55:00+00:00,2026-04-07T22:50:00+00:00,scenario1,1.16542,1.160006,1.170834,closed,tp_hit,2026-04-08T05:50:00+00:00,1.170834,83,1.0
cwt-aud_usd-5m-scenario1-long-202604072300,AUD_USD,forex,5m,long,2026-04-07T23:00:00+00:00,2026-04-07T22:55:00+00:00,scenario1,0.70492,0.697744,0.712096,open,,,,735,
cwt-eur_usd-5m-scenario1-long-202604072300,EUR_USD,forex,5m,long,2026-04-07T23:00:00+00:00,2026-04-07T22:55:00+00:00,scenario1,1.16682,1.160082,1.173558,open,,,,735,
cwt-aud_usd-5m-scenario1-long-202604072305,AUD_USD,forex,5m,long,2026-04-07T23:05:00+00:00,2026-04-07T23:00:00+00:00,scenario1,0.7065,0.697836,0.715164,open,,,,734,
cwt-eur_usd-5m-scenario1-long-202604072305,EUR_USD,forex,5m,long,2026-04-07T23:05:00+00:00,2026-04-07T23:00:00+00:00,scenario1,1.16732,1.160156,1.174484,open,,,,734,
cwt-aud_usd-5m-scenario1-long-202604072320,AUD_USD,forex,5m,long,2026-04-07T23:20:00+00:00,2026-04-07T23:15:00+00:00,scenario1,0.7068,0.698247,0.715353,open,,,,731,
cwt-eur_usd-5m-scenario1-long-202604072320,EUR_USD,forex,5m,long,2026-04-07T23:20:00+00:00,2026-04-07T23:15:00+00:00,scenario1,1.16788,1.160551,1.175209,open,,,,731,
cwt-aud_usd-5m-scenario1-long-202604072325,AUD_USD,forex,5m,long,2026-04-07T23:25:00+00:00,2026-04-07T23:20:00+00:00,scenario1,0.70715,0.698636,0.715664,open,,,,730,
cwt-eur_usd-5m-scenario1-long-202604072325,EUR_USD,forex,5m,long,2026-04-07T23:25:00+00:00,2026-04-07T23:20:00+00:00,scenario1,1.1683,1.160851,1.175749,open,,,,730,
cwt-aud_usd-5m-scenario1-long-202604072340,AUD_USD,forex,5m,long,2026-04-07T23:40:00+00:00,2026-04-07T23:35:00+00:00,scenario1,0.70692,0.699693,0.714147,open,,,,727,
cwt-eur_usd-5m-scenario1-long-202604072345,EUR_USD,forex,5m,long,2026-04-07T23:45:00+00:00,2026-04-07T23:40:00+00:00,scenario1,1.1686,1.162168,1.175032,open,,,,726,
cwt-gbp_jpy-15m-scenario1-long-202604080000,GBP_JPY,forex_cross,15m,long,2026-04-08T00:00:00+00:00,2026-04-07T23:45:00+00:00,scenario1,212.702,212.014095,213.389905,closed,tp_hit,2026-04-09T11:45:00+00:00,213.389905,143,1.0
cwt-eur_usd-5m-scenario1-long-202604080125,EUR_USD,forex,5m,long,2026-04-08T01:25:00+00:00,2026-04-08T01:20:00+00:00,scenario1,1.16834,1.166588,1.170092,closed,tp_hit,2026-04-08T05:50:00+00:00,1.170092,53,1.0
cwt-eur_usd-5m-scenario1-long-202604080130,EUR_USD,forex,5m,long,2026-04-08T01:30:00+00:00,2026-04-08T01:25:00+00:00,scenario1,1.16866,1.166629,1.170691,closed,sl_hit,2026-04-08T03:35:00+00:00,1.166629,25,-1.0
cwt-aud_usd-5m-scenario1-long-202604080150,AUD_USD,forex,5m,long,2026-04-08T01:50:00+00:00,2026-04-08T01:45:00+00:00,scenario1,0.707,0.705341,0.708659,closed,sl_hit,2026-04-08T02:30:00+00:00,0.705341,8,-1.0
cwt-nas100_usd-5m-scenario1-long-202604080205,NAS100_USD,index,5m,long,2026-04-08T02:05:00+00:00,2026-04-08T02:00:00+00:00,scenario1,24961.1,24869.685212,25052.514788,closed,tp_hit,2026-04-08T05:50:00+00:00,25052.514788,45,1.0
cwt-nzd_usd-5m-scenario1-long-202604080205,NZD_USD,forex,5m,long,2026-04-08T02:05:00+00:00,2026-04-08T02:00:00+00:00,scenario1,0.58094,0.57914,0.58274,closed,tp_hit,2026-04-08T03:40:00+00:00,0.58274,19,1.0
cwt-spx500_usd-5m-scenario1-long-202604080205,SPX500_USD,index,5m,long,2026-04-08T02:05:00+00:00,2026-04-08T02:00:00+00:00,scenario1,6780.2,6760.615213,6799.784787,closed,tp_hit,2026-04-08T05:30:00+00:00,6799.784787,41,1.0
cwt-spx500_usd-5m-scenario1-long-202604080215,SPX500_USD,index,5m,long,2026-04-08T02:15:00+00:00,2026-04-08T02:10:00+00:00,scenario1,6781.6,6762.105596,6801.094404,closed,tp_hit,2026-04-08T05:50:00+00:00,6801.094404,43,1.0
cwt-spx500_usd-5m-scenario1-long-202604080235,SPX500_USD,index,5m,long,2026-04-08T02:35:00+00:00,2026-04-08T02:30:00+00:00,scenario1,6784.0,6766.023242,6801.976758,closed,tp_hit,2026-04-08T05:50:00+00:00,6801.976758,39,1.0
cwt-nas100_usd-5m-scenario1-long-202604080240,NAS100_USD,index,5m,long,2026-04-08T02:40:00+00:00,2026-04-08T02:35:00+00:00,scenario1,24969.6,24903.375254,25035.824746,closed,tp_hit,2026-04-08T05:30:00+00:00,25035.824746,34,1.0
cwt-spx500_usd-5m-scenario1-long-202604080240,SPX500_USD,index,5m,long,2026-04-08T02:40:00+00:00,2026-04-08T02:35:00+00:00,scenario1,6785.2,6766.933158,6803.466842,closed,tp_hit,2026-04-08T05:50:00+00:00,6803.466842,38,1.0
cwt-nzd_usd-5m-scenario1-long-202604080345,NZD_USD,forex,5m,long,2026-04-08T03:45:00+00:00,2026-04-08T03:40:00+00:00,scenario1,0.58194,0.579779,0.584101,closed,tp_hit,2026-04-08T05:40:00+00:00,0.584101,23,1.0
cwt-usd_jpy-5m-scenario1-short-202604080345,USD_JPY,forex,5m,short,2026-04-08T03:45:00+00:00,2026-04-08T03:40:00+00:00,scenario1,158.384,158.519159,158.248841,closed,tp_hit,2026-04-08T05:50:00+00:00,158.248841,25,1.0
cwt-nzd_usd-5m-scenario1-long-202604080355,NZD_USD,forex,5m,long,2026-04-08T03:55:00+00:00,2026-04-08T03:50:00+00:00,scenario1,0.58211,0.579846,0.584374,closed,tp_hit,2026-04-08T05:45:00+00:00,0.584374,22,1.0
cwt-aud_usd-5m-scenario2-long-202604080405,AUD_USD,forex,5m,long,2026-04-08T04:05:00+00:00,2026-04-08T04:00:00+00:00,scenario2,0.70558,0.704859,0.706301,closed,tp_hit,2026-04-08T04:10:00+00:00,0.706301,1,1.0
cwt-eur_usd-5m-scenario2-long-202604080405,EUR_USD,forex,5m,long,2026-04-08T04:05:00+00:00,2026-04-08T04:00:00+00:00,scenario2,1.16751,1.166592,1.168428,closed,tp_hit,2026-04-08T05:20:00+00:00,1.168428,15,1.0
cwt-nzd_usd-5m-scenario1-long-202604080405,NZD_USD,forex,5m,long,2026-04-08T04:05:00+00:00,2026-04-08T04:00:00+00:00,scenario1,0.58289,0.579964,0.585816,closed,tp_hit,2026-04-08T13:05:00+00:00,0.585816,108,1.0
cwt-nzd_usd-5m-scenario1-long-202604080415,NZD_USD,forex,5m,long,2026-04-08T04:15:00+00:00,2026-04-08T04:10:00+00:00,scenario1,0.58326,0.580009,0.586511,closed,tp_hit,2026-04-09T15:50:00+00:00,0.586511,427,1.0
cwt-spx500_usd-5m-scenario1-long-202604080415,SPX500_USD,index,5m,long,2026-04-08T04:15:00+00:00,2026-04-08T04:10:00+00:00,scenario1,6789.0,6780.032472,6797.967528,closed,tp_hit,2026-04-08T05:30:00+00:00,6797.967528,15,1.0
cwt-nzd_usd-5m-scenario1-long-202604080435,NZD_USD,forex,5m,long,2026-04-08T04:35:00+00:00,2026-04-08T04:30:00+00:00,scenario1,0.58311,0.580504,0.585716,closed,tp_hit,2026-04-08T13:05:00+00:00,0.585716,102,1.0
cwt-spx500_usd-5m-scenario1-long-202604080435,SPX500_USD,index,5m,long,2026-04-08T04:35:00+00:00,2026-04-08T04:30:00+00:00,scenario1,6792.8,6780.616276,6804.983724,closed,tp_hit,2026-04-08T05:50:00+00:00,6804.983724,15,1.0
cwt-usd_jpy-5m-scenario1-short-202604080510,USD_JPY,forex,5m,short,2026-04-08T05:10:00+00:00,2026-04-08T05:05:00+00:00,scenario1,158.328,158.436395,158.219605,closed,tp_hit,2026-04-08T05:50:00+00:00,158.219605,8,1.0
cwt-aud_usd-5m-scenario1-long-202604080525,AUD_USD,forex,5m,long,2026-04-08T05:25:00+00:00,2026-04-08T05:20:00+00:00,scenario1,0.70728,0.705816,0.708744,closed,sl_hit,2026-04-08T07:05:00+00:00,0.705816,20,-1.0
cwt-eur_usd-5m-scenario1-long-202604080525,EUR_USD,forex,5m,long,2026-04-08T05:25:00+00:00,2026-04-08T05:20:00+00:00,scenario1,1.16867,1.167469,1.169871,closed,tp_hit,2026-04-08T05:50:00+00:00,1.169871,5,1.0
cwt-usd_jpy-5m-scenario1-short-202604080525,USD_JPY,forex,5m,short,2026-04-08T05:25:00+00:00,2026-04-08T05:20:00+00:00,scenario1,158.33,158.429327,158.230673,closed,tp_hit,2026-04-08T05:50:00+00:00,158.230673,5,1.0
cwt-aud_usd-5m-scenario1-long-202604080535,AUD_USD,forex,5m,long,2026-04-08T05:35:00+00:00,2026-04-08T05:30:00+00:00,scenario1,0.70748,0.705937,0.709023,closed,sl_hit,2026-04-08T07:05:00+00:00,0.705937,18,-1.0
cwt-spx500_usd-5m-scenario1-long-202604080535,SPX500_USD,index,5m,long,2026-04-08T05:35:00+00:00,2026-04-08T05:30:00+00:00,scenario1,6798.0,6786.378177,6809.621823,closed,sl_hit,2026-04-08T07:55:00+00:00,6786.378177,28,-1.0
cwt-eur_usd-5m-scenario1-long-202604080545,EUR_USD,forex,5m,long,2026-04-08T05:45:00+00:00,2026-04-08T05:40:00+00:00,scenario1,1.1689,1.167514,1.170286,closed,tp_hit,2026-04-08T05:50:00+00:00,1.170286,1,1.0
cwt-aud_usd-5m-scenario1-long-202604080550,AUD_USD,forex,5m,long,2026-04-08T05:50:00+00:00,2026-04-08T05:45:00+00:00,scenario1,0.70764,0.706095,0.709185,closed,sl_hit,2026-04-08T07:05:00+00:00,0.706095,15,-1.0
cwt-eur_usd-5m-scenario1-long-202604080550,EUR_USD,forex,5m,long,2026-04-08T05:50:00+00:00,2026-04-08T05:45:00+00:00,scenario1,1.16954,1.16753,1.17155,closed,sl_hit,2026-04-08T08:40:00+00:00,1.16753,34,-1.0
cwt-nzd_usd-5m-scenario1-long-202604080550,NZD_USD,forex,5m,long,2026-04-08T05:50:00+00:00,2026-04-08T05:45:00+00:00,scenario1,0.58452,0.582327,0.586713,closed,sl_hit,2026-04-08T08:10:00+00:00,0.582327,28,-1.0
cwt-aud_usd-5m-scenario1-long-202604080555,AUD_USD,forex,5m,long,2026-04-08T05:55:00+00:00,2026-04-08T05:50:00+00:00,scenario1,0.70792,0.706128,0.709712,closed,sl_hit,2026-04-08T07:05:00+00:00,0.706128,14,-1.0
cwt-nas100_usd-5m-scenario1-long-202604080555,NAS100_USD,index,5m,long,2026-04-08T05:55:00+00:00,2026-04-08T05:50:00+00:00,scenario1,25049.8,24980.52443,25119.07557,closed,sl_hit,2026-04-08T13:35:00+00:00,24980.52443,92,-1.0
cwt-spx500_usd-5m-scenario1-long-202604080555,SPX500_USD,index,5m,long,2026-04-08T05:55:00+00:00,2026-04-08T05:50:00+00:00,scenario1,6805.0,6786.858256,6823.141744,closed,sl_hit,2026-04-08T07:55:00+00:00,6786.858256,24,-1.0
cwt-usd_jpy-5m-scenario1-short-202604080555,USD_JPY,forex,5m,short,2026-04-08T05:55:00+00:00,2026-04-08T05:50:00+00:00,scenario1,158.202,158.411061,157.992939,closed,sl_hit,2026-04-08T08:30:00+00:00,158.411061,31,-1.0
cwt-spx500_usd-5m-scenario1-long-202604080615,SPX500_USD,index,5m,long,2026-04-08T06:15:00+00:00,2026-04-08T06:10:00+00:00,scenario1,6805.0,6788.938701,6821.061299,closed,sl_hit,2026-04-08T07:40:00+00:00,6788.938701,17,-1.0
cwt-usd_jpy-5m-scenario1-short-202604080630,USD_JPY,forex,5m,short,2026-04-08T06:30:00+00:00,2026-04-08T06:25:00+00:00,scenario1,158.092,158.38734,157.79666,closed,sl_hit,2026-04-08T08:30:00+00:00,158.38734,24,-1.0
cwt-nzd_usd-5m-scenario1-long-202604080635,NZD_USD,forex,5m,long,2026-04-08T06:35:00+00:00,2026-04-08T06:30:00+00:00,scenario1,0.58455,0.583107,0.585993,closed,sl_hit,2026-04-08T07:05:00+00:00,0.583107,6,-1.0
cwt-eur_usd-5m-scenario1-long-202604080640,EUR_USD,forex,5m,long,2026-04-08T06:40:00+00:00,2026-04-08T06:35:00+00:00,scenario1,1.17066,1.168269,1.173051,closed,sl_hit,2026-04-08T07:10:00+00:00,1.168269,6,-1.0
cwt-usd_jpy-5m-scenario1-short-202604080745,USD_JPY,forex,5m,short,2026-04-08T07:45:00+00:00,2026-04-08T07:40:00+00:00,scenario1,158.168,158.247409,158.088591,closed,sl_hit,2026-04-08T08:10:00+00:00,158.247409,5,-1.0
cwt-nas100_usd-5m-scenario2-long-202604080820,NAS100_USD,index,5m,long,2026-04-08T08:20:00+00:00,2026-04-08T08:15:00+00:00,scenario2,25034.1,24946.146071,25122.053929,closed,sl_hit,2026-04-08T13:50:00+00:00,24946.146071,66,-1.0
cwt-spx500_usd-5m-scenario2-long-202604080835,SPX500_USD,index,5m,long,2026-04-08T08:35:00+00:00,2026-04-08T08:30:00+00:00,scenario2,6795.0,6756.768571,6833.231429,closed,sl_hit,2026-04-08T14:55:00+00:00,6756.768571,76,-1.0
cwt-spx500_usd-5m-scenario2-long-202604080850,SPX500_USD,index,5m,long,2026-04-08T08:50:00+00:00,2026-04-08T08:45:00+00:00,scenario2,6796.4,6756.73,6836.07,closed,sl_hit,2026-04-08T14:55:00+00:00,6756.73,73,-1.0
cwt-nas100_usd-5m-scenario1-long-202604080915,NAS100_USD,index,5m,long,2026-04-08T09:15:00+00:00,2026-04-08T09:10:00+00:00,scenario1,25097.6,25019.325768,25175.874232,closed,sl_hit,2026-04-08T12:20:00+00:00,25019.325768,37,-1.0
cwt-uk100_gbp-5m-scenario2-long-202604080915,UK100_GBP,index,5m,long,2026-04-08T09:15:00+00:00,2026-04-08T09:10:00+00:00,scenario2,10627.4,10374.017857,10880.782143,open,,,,516,
cwt-eur_usd-5m-scenario2-long-202604081015,EUR_USD,forex,5m,long,2026-04-08T10:15:00+00:00,2026-04-08T10:10:00+00:00,scenario2,1.16862,1.166863,1.170377,closed,tp_hit,2026-04-08T11:20:00+00:00,1.170377,13,1.0
cwt-eur_usd-5m-scenario2-long-202604081030,EUR_USD,forex,5m,long,2026-04-08T10:30:00+00:00,2026-04-08T10:25:00+00:00,scenario2,1.16858,1.166866,1.170294,closed,tp_hit,2026-04-08T11:20:00+00:00,1.170294,10,1.0
cwt-nzd_usd-5m-scenario2-long-202604081045,NZD_USD,forex,5m,long,2026-04-08T10:45:00+00:00,2026-04-08T10:40:00+00:00,scenario2,0.58233,0.581195,0.583465,closed,tp_hit,2026-04-08T11:25:00+00:00,0.583465,8,1.0
cwt-spx500_usd-5m-scenario1-long-202604081055,SPX500_USD,index,5m,long,2026-04-08T10:55:00+00:00,2026-04-08T10:50:00+00:00,scenario1,6805.8,6799.799746,6811.800254,closed,sl_hit,2026-04-08T11:00:00+00:00,6799.799746,1,-1.0
cwt-gbp_jpy-15m-scenario1-long-202604081100,GBP_JPY,forex_cross,15m,long,2026-04-08T11:00:00+00:00,2026-04-08T10:45:00+00:00,scenario1,212.952,212.4376,213.4664,closed,sl_hit,2026-04-08T19:00:00+00:00,212.4376,32,-1.0
cwt-eur_usd-5m-scenario1-long-202604081110,EUR_USD,forex,5m,long,2026-04-08T11:10:00+00:00,2026-04-08T11:05:00+00:00,scenario1,1.16928,1.1684,1.17016,closed,tp_hit,2026-04-08T11:20:00+00:00,1.17016,2,1.0
cwt-uk100_gbp-5m-scenario1-long-202604081110,UK100_GBP,index,5m,long,2026-04-08T11:10:00+00:00,2026-04-08T11:05:00+00:00,scenario1,10668.9,10624.018061,10713.781939,closed,sl_hit,2026-04-08T14:50:00+00:00,10624.018061,44,-1.0
cwt-eur_usd-5m-scenario1-long-202604081115,EUR_USD,forex,5m,long,2026-04-08T11:15:00+00:00,2026-04-08T11:10:00+00:00,scenario1,1.16959,1.168421,1.170759,closed,tp_hit,2026-04-08T11:25:00+00:00,1.170759,2,1.0
cwt-gbp_jpy-15m-scenario1-long-202604081115,GBP_JPY,forex_cross,15m,long,2026-04-08T11:15:00+00:00,2026-04-08T11:00:00+00:00,scenario1,213.136,212.452023,213.819977,closed,sl_hit,2026-04-08T19:00:00+00:00,212.452023,31,-1.0
cwt-aud_usd-5m-scenario2-long-202604081120,AUD_USD,forex,5m,long,2026-04-08T11:20:00+00:00,2026-04-08T11:15:00+00:00,scenario2,0.70446,0.703242,0.705678,closed,tp_hit,2026-04-08T11:25:00+00:00,0.705678,1,1.0
cwt-eur_usd-5m-scenario1-long-202604081120,EUR_USD,forex,5m,long,2026-04-08T11:20:00+00:00,2026-04-08T11:15:00+00:00,scenario1,1.17,1.16844,1.17156,closed,tp_hit,2026-04-08T12:45:00+00:00,1.17156,17,1.0
cwt-usd_jpy-5m-scenario2-short-202604081120,USD_JPY,forex,5m,short,2026-04-08T11:20:00+00:00,2026-04-08T11:15:00+00:00,scenario2,158.386,158.540114,158.231886,closed,tp_hit,2026-04-08T11:50:00+00:00,158.231886,6,1.0
cwt-eur_usd-5m-scenario1-long-202604081125,EUR_USD,forex,5m,long,2026-04-08T11:25:00+00:00,2026-04-08T11:20:00+00:00,scenario1,1.17031,1.168453,1.172167,closed,tp_hit,2026-04-08T13:00:00+00:00,1.172167,19,1.0
cwt-eur_usd-5m-scenario1-long-202604081130,EUR_USD,forex,5m,long,2026-04-08T11:30:00+00:00,2026-04-08T11:25:00+00:00,scenario1,1.17071,1.168474,1.172946,closed,sl_hit,2026-04-08T15:10:00+00:00,1.168474,44,-1.0
cwt-spx500_usd-5m-scenario1-long-202604081130,SPX500_USD,index,5m,long,2026-04-08T11:30:00+00:00,2026-04-08T11:25:00+00:00,scenario1,6814.0,6800.590359,6827.409641,closed,sl_hit,2026-04-08T12:20:00+00:00,6800.590359,10,-1.0
cwt-uk100_gbp-5m-scenario1-long-202604081145,UK100_GBP,index,5m,long,2026-04-08T11:45:00+00:00,2026-04-08T11:40:00+00:00,scenario1,10684.2,10638.89576,10729.50424,closed,sl_hit,2026-04-08T13:35:00+00:00,10638.89576,22,-1.0
cwt-eur_usd-5m-scenario1-long-202604081150,EUR_USD,forex,5m,long,2026-04-08T11:50:00+00:00,2026-04-08T11:45:00+00:00,scenario1,1.17034,1.168575,1.172105,closed,tp_hit,2026-04-08T13:00:00+00:00,1.172105,14,1.0
cwt-nzd_usd-5m-scenario1-long-202604081150,NZD_USD,forex,5m,long,2026-04-08T11:50:00+00:00,2026-04-08T11:45:00+00:00,scenario1,0.58328,0.58207,0.58449,closed,tp_hit,2026-04-08T12:35:00+00:00,0.58449,9,1.0
cwt-uk100_gbp-5m-scenario1-long-202604081150,UK100_GBP,index,5m,long,2026-04-08T11:50:00+00:00,2026-04-08T11:45:00+00:00,scenario1,10695.9,10640.809191,10750.990809,closed,sl_hit,2026-04-08T13:30:00+00:00,10640.809191,20,-1.0
cwt-aud_usd-5m-scenario1-long-202604081205,AUD_USD,forex,5m,long,2026-04-08T12:05:00+00:00,2026-04-08T12:00:00+00:00,scenario1,0.70562,0.704203,0.707037,closed,tp_hit,2026-04-08T12:50:00+00:00,0.707037,9,1.0
cwt-nzd_usd-5m-scenario1-long-202604081205,NZD_USD,forex,5m,long,2026-04-08T12:05:00+00:00,2026-04-08T12:00:00+00:00,scenario1,0.5836,0.58215,0.58505,closed,tp_hit,2026-04-08T12:45:00+00:00,0.58505,8,1.0
cwt-usd_jpy-5m-scenario1-short-202604081205,USD_JPY,forex,5m,short,2026-04-08T12:05:00+00:00,2026-04-08T12:00:00+00:00,scenario1,158.206,158.414382,157.997618,closed,tp_hit,2026-04-08T12:45:00+00:00,157.997618,8,1.0
cwt-aud_usd-5m-scenario1-long-202604081210,AUD_USD,forex,5m,long,2026-04-08T12:10:00+00:00,2026-04-08T12:05:00+00:00,scenario1,0.70568,0.704286,0.707074,closed,tp_hit,2026-04-08T12:50:00+00:00,0.707074,8,1.0
cwt-eur_usd-5m-scenario1-long-202604081210,EUR_USD,forex,5m,long,2026-04-08T12:10:00+00:00,2026-04-08T12:05:00+00:00,scenario1,1.17062,1.168967,1.172273,closed,sl_hit,2026-04-08T12:20:00+00:00,1.168967,2,-1.0
cwt-nzd_usd-5m-scenario1-long-202604081210,NZD_USD,forex,5m,long,2026-04-08T12:10:00+00:00,2026-04-08T12:05:00+00:00,scenario1,0.58368,0.582229,0.585131,closed,tp_hit,2026-04-08T12:45:00+00:00,0.585131,7,1.0
cwt-usd_jpy-5m-scenario1-short-202604081210,USD_JPY,forex,5m,short,2026-04-08T12:10:00+00:00,2026-04-08T12:05:00+00:00,scenario1,158.148,158.404602,157.891398,closed,tp_hit,2026-04-08T13:00:00+00:00,157.891398,10,1.0
cwt-nzd_usd-5m-scenario1-long-202604081215,NZD_USD,forex,5m,long,2026-04-08T12:15:00+00:00,2026-04-08T12:10:00+00:00,scenario1,0.584,0.582314,0.585686,closed,tp_hit,2026-04-08T13:05:00+00:00,0.585686,10,1.0
cwt-usd_jpy-5m-scenario1-short-202604081215,USD_JPY,forex,5m,short,2026-04-08T12:15:00+00:00,2026-04-08T12:10:00+00:00,scenario1,158.078,158.394327,157.761673,closed,sl_hit,2026-04-08T14:30:00+00:00,158.394327,27,-1.0
cwt-nzd_usd-5m-scenario1-long-202604081235,NZD_USD,forex,5m,long,2026-04-08T12:35:00+00:00,2026-04-08T12:30:00+00:00,scenario1,0.58413,0.582513,0.585747,closed,tp_hit,2026-04-08T13:05:00+00:00,0.585747,6,1.0
cwt-nzd_usd-5m-scenario1-long-202604081245,NZD_USD,forex,5m,long,2026-04-08T12:45:00+00:00,2026-04-08T12:40:00+00:00,scenario1,0.58502,0.582635,0.587405,closed,sl_hit,2026-04-08T17:35:00+00:00,0.582635,58,-1.0
cwt-eur_usd-5m-scenario1-long-202604081250,EUR_USD,forex,5m,long,2026-04-08T12:50:00+00:00,2026-04-08T12:45:00+00:00,scenario1,1.17156,1.169558,1.173562,closed,sl_hit,2026-04-08T13:35:00+00:00,1.169558,9,-1.0
cwt-nzd_usd-5m-scenario1-long-202604081250,NZD_USD,forex,5m,long,2026-04-08T12:50:00+00:00,2026-04-08T12:45:00+00:00,scenario1,0.58509,0.582718,0.587462,closed,sl_hit,2026-04-08T17:35:00+00:00,0.582718,57,-1.0
cwt-uk100_gbp-5m-scenario1-long-202604081250,UK100_GBP,index,5m,long,2026-04-08T12:50:00+00:00,2026-04-08T12:45:00+00:00,scenario1,10699.6,10664.30875,10734.89125,closed,sl_hit,2026-04-08T13:30:00+00:00,10664.30875,8,-1.0
cwt-aud_usd-5m-scenario1-long-202604081255,AUD_USD,forex,5m,long,2026-04-08T12:55:00+00:00,2026-04-08T12:50:00+00:00,scenario1,0.70726,0.704815,0.709705,closed,sl_hit,2026-04-08T14:30:00+00:00,0.704815,19,-1.0
cwt-nzd_usd-5m-scenario1-long-202604081255,NZD_USD,forex,5m,long,2026-04-08T12:55:00+00:00,2026-04-08T12:50:00+00:00,scenario1,0.58526,0.5828,0.58772,closed,sl_hit,2026-04-08T17:25:00+00:00,0.5828,54,-1.0
cwt-usd_jpy-5m-scenario1-short-202604081305,USD_JPY,forex,5m,short,2026-04-08T13:05:00+00:00,2026-04-08T13:00:00+00:00,scenario1,157.917,158.29959,157.53441,closed,sl_hit,2026-04-08T13:35:00+00:00,158.29959,6,-1.0
cwt-aud_usd-5m-scenario1-long-202604081310,AUD_USD,forex,5m,long,2026-04-08T13:10:00+00:00,2026-04-08T13:05:00+00:00,scenario1,0.70776,0.70492,0.7106,closed,sl_hit,2026-04-08T13:55:00+00:00,0.70492,9,-1.0
cwt-nzd_usd-5m-scenario1-long-202604081310,NZD_USD,forex,5m,long,2026-04-08T13:10:00+00:00,2026-04-08T13:05:00+00:00,scenario1,0.58579,0.582951,0.588629,closed,sl_hit,2026-04-08T17:20:00+00:00,0.582951,50,-1.0
cwt-aud_usd-5m-scenario2-long-202604081500,AUD_USD,forex,5m,long,2026-04-08T15:00:00+00:00,2026-04-08T14:55:00+00:00,scenario2,0.70589,0.703224,0.708556,closed,sl_hit,2026-04-08T18:55:00+00:00,0.703224,47,-1.0
cwt-aud_usd-5m-scenario2-long-202604081520,AUD_USD,forex,5m,long,2026-04-08T15:20:00+00:00,2026-04-08T15:15:00+00:00,scenario2,0.70584,0.703228,0.708452,closed,sl_hit,2026-04-08T18:55:00+00:00,0.703228,43,-1.0
cwt-nzd_usd-5m-scenario2-long-202604081540,NZD_USD,forex,5m,long,2026-04-08T15:40:00+00:00,2026-04-08T15:35:00+00:00,scenario2,0.5838,0.581325,0.586275,closed,sl_hit,2026-04-08T18:50:00+00:00,0.581325,38,-1.0
cwt-nzd_usd-5m-scenario2-long-202604081550,NZD_USD,forex,5m,long,2026-04-08T15:50:00+00:00,2026-04-08T15:45:00+00:00,scenario2,0.58379,0.581327,0.586253,closed,sl_hit,2026-04-08T18:50:00+00:00,0.581327,36,-1.0
cwt-uk100_gbp-5m-scenario2-long-202604081550,UK100_GBP,index,5m,long,2026-04-08T15:50:00+00:00,2026-04-08T15:45:00+00:00,scenario2,10653.4,10584.596429,10722.203571,closed,sl_hit,2026-04-09T08:45:00+00:00,10584.596429,155,-1.0
cwt-spx500_usd-5m-scenario1-long-202604081635,SPX500_USD,index,5m,long,2026-04-08T16:35:00+00:00,2026-04-08T16:30:00+00:00,scenario1,6786.6,6775.175155,6798.024845,closed,tp_hit,2026-04-08T18:15:00+00:00,6798.024845,20,1.0
cwt-spx500_usd-5m-scenario1-long-202604081640,SPX500_USD,index,5m,long,2026-04-08T16:40:00+00:00,2026-04-08T16:35:00+00:00,scenario1,6787.7,6775.751407,6799.648593,closed,sl_hit,2026-04-08T18:40:00+00:00,6775.751407,24,-1.0
cwt-spx500_usd-5m-scenario1-long-202604081645,SPX500_USD,index,5m,long,2026-04-08T16:45:00+00:00,2026-04-08T16:40:00+00:00,scenario1,6792.0,6776.546793,6807.453207,closed,sl_hit,2026-04-08T18:15:00+00:00,6776.546793,18,-1.0
