segment,start,end,symbol,timeframe,profile_name,trades,win_rate,avg_r,expectancy_r,profit_factor,max_drawdown_r,max_drawdown_currency,total_net_pnl,total_commission,skipped_trades,partial_size_trades,signals,trade_csv,diagnostics
segment_2023_h1,2023-01-01,2023-06-30,WTICO_USD,4h,wtico_usd_4h,20,0.5,0.977805,0.977805,4.119343467372753,-3.605599999999999,4.157781,13.963204999999999,0.0,0,0,20,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\WTICO_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 20}"
segment_2023_h1,2023-01-01,2023-06-30,BCO_USD,4h,bco_usd_4h,19,0.47368421052631576,0.6340526315789474,0.6340526315789474,2.8498556599717464,-3.6610999999999994,4.220076,8.227689000000002,0.0,0,0,19,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\BCO_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 19}"
segment_2023_h1,2023-01-01,2023-06-30,XAG_USD,4h,xag_usd_4h,13,0.23076923076923078,-0.11173846153846156,-0.11173846153846156,0.6870610539015037,-3.8029,1.301323,-0.758573,0.0,0,0,13,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\XAG_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 13}"
segment_2023_h1,2023-01-01,2023-06-30,XAU_USD,4h,xau_usd_4h,14,0.2857142857142857,0.13986428571428575,0.13986428571428575,1.3546575863505461,-2.8362000000000003,32.26712,10.267883000000001,0.0,0,0,14,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\XAU_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 14}"
segment_2023_h1,2023-01-01,2023-06-30,UK100_GBP,4h,uk100_gbp_4h,4,0.5,1.9023999999999999,1.9023999999999999,9.20265171930581,-0.9277000000000006,34.30000000000001,378.2,0.0,0,0,4,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\UK100_GBP_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 4}"
segment_2023_h1,2023-01-01,2023-06-30,NAS100_USD,4h,nas100_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\NAS100_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2023_h1,2023-01-01,2023-06-30,US30_USD,4h,us30_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\US30_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2023_h1,2023-01-01,2023-06-30,SPX500_USD,4h,spx500_usd_4h,5,0.2,-0.48014,-0.48014,0.23690400508582327,-2.146,106.00940599999998,-103.25839599999999,0.0,0,0,5,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\SPX500_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 5}"
segment_2023_h1,2023-01-01,2023-06-30,FR40_EUR,4h,fr40_eur_4h,1,0.0,-1.0,-1.0,0.0,0.0,0.0,-51.209503,0.0,0,0,1,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\FR40_EUR_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 1}"
segment_2023_h1,2023-01-01,2023-06-30,JP225_USD,4h,jp225_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\JP225_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2023_h1,2023-01-01,2023-06-30,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,-1.0,0.0,0.0,0.0,-67.796343,0.0,0,0,1,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\ESPIX_EUR_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 1}"
segment_2023_h1,2023-01-01,2023-06-30,EUR_USD,4h,eur_usd_4h,17,0.5294117647058824,0.6343411764705882,0.6343411764705882,3.9533329681765896,-2.5566,0.010550999999999998,0.021279,0.0,0,0,17,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\EUR_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 17}"
segment_2023_h1,2023-01-01,2023-06-30,GBP_USD,4h,gbp_usd_4h,11,0.5454545454545454,0.4354181818181818,0.4354181818181818,2.4852854529103485,-1.7877,0.007559,0.021955999999999996,0.0,0,0,11,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\GBP_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 11}"
segment_2023_h1,2023-01-01,2023-06-30,USD_JPY,4h,usd_jpy_4h,23,0.34782608695652173,-0.04853478260869565,-0.04853478260869565,0.8440420805566031,-4.7683,3.35006,-0.7411820000000005,0.0,0,0,23,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\USD_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 23}"
segment_2023_h1,2023-01-01,2023-06-30,AUD_USD,4h,aud_usd_4h,25,0.4,0.4073640000000001,0.4073640000000001,2.5825861291976815,-2.8440000000000003,0.014883,0.022972000000000003,0.0,0,0,25,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\AUD_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 25}"
segment_2023_h1,2023-01-01,2023-06-30,AUD_CHF,4h,aud_chf_4h,24,0.4583333333333333,0.12747916666666667,0.12747916666666667,1.5368485699245482,-3.1642,0.009359000000000003,0.011850999999999999,0.0,0,0,25,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\AUD_CHF_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 24}"
segment_2023_h1,2023-01-01,2023-06-30,USD_CAD,4h,usd_cad_4h,12,0.16666666666666666,-0.4218916666666666,-0.4218916666666666,0.3351150451775583,-4.1076,0.017034999999999998,-0.020346,0.0,0,0,12,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\USD_CAD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 12}"
segment_2023_h1,2023-01-01,2023-06-30,USD_CHF,4h,usd_chf_4h,15,0.06666666666666667,-0.39292,-0.39292,0.1450702795224764,-5.3429,0.017879000000000003,-0.019919000000000003,0.0,0,0,15,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\USD_CHF_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 15}"
segment_2023_h1,2023-01-01,2023-06-30,NZD_USD,4h,nzd_usd_4h,21,0.2857142857142857,-0.22620476190476196,-0.22620476190476196,0.5084133620332809,-5.9979000000000005,0.018694,-0.017625000000000002,0.0,0,0,21,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\NZD_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 21}"
segment_2023_h1,2023-01-01,2023-06-30,EUR_GBP,4h,eur_gbp_4h,19,0.21052631578947367,-0.4258052631578947,-0.4258052631578947,0.10060809533867686,-7.7917000000000005,0.012692000000000002,-0.013522000000000001,0.0,0,0,19,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\EUR_GBP_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 19}"
segment_2023_h1,2023-01-01,2023-06-30,EUR_JPY,4h,eur_jpy_4h,21,0.38095238095238093,0.21574761904761902,0.21574761904761902,1.5993623663879775,-4.245699999999999,2.6016209999999997,2.4322320000000004,0.0,0,0,21,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\EUR_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 21}"
segment_2023_h1,2023-01-01,2023-06-30,GBP_JPY,4h,gbp_jpy_4h,15,0.13333333333333333,-0.48395999999999995,-0.48395999999999995,0.0603083375402897,-6.2593999999999985,5.670210000000001,-6.416384000000001,0.0,0,0,15,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\GBP_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 15}"
segment_2023_h1,2023-01-01,2023-06-30,BTC_USD,4h,btc_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\BTC_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2023_h1,2023-01-01,2023-06-30,ETH_USD,4h,eth_usd_4h,1,0.0,-1.0,-1.0,0.0,0.0,0.0,-14.109972,0.0,0,0,1,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\ETH_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 1}"
segment_2023_h1,2023-01-01,2023-06-30,LTC_USD,4h,ltc_usd_4h,25,0.2,-0.296488,-0.296488,0.1914963240908397,-7.3674,24.350309000000003,-24.600309000000003,0.0,0,0,25,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\LTC_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 25}"
segment_2023_h1,2023-01-01,2023-06-30,BCH_USD,4h,bch_usd_4h,18,0.3888888888888889,0.27439444444444455,0.27439444444444455,1.7828905655592189,-3.6084999999999994,10.360205999999994,20.97358,0.0,0,0,18,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h1\BCH_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 18}"
segment_2023_h2,2023-07-01,2023-12-31,WTICO_USD,4h,wtico_usd_4h,19,0.2631578947368421,0.343478947368421,0.343478947368421,2.252778684276198,-2.4015000000000004,2.796502,1.031373,0.0,0,0,19,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\WTICO_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 19}"
segment_2023_h2,2023-07-01,2023-12-31,BCO_USD,4h,bco_usd_4h,19,0.2631578947368421,0.038594736842105265,0.038594736842105265,1.1325368710237131,-1.9593,2.331057,-0.05368499999999954,0.0,0,0,19,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\BCO_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 19}"
segment_2023_h2,2023-07-01,2023-12-31,XAG_USD,4h,xag_usd_4h,21,0.5238095238095238,0.9622380952380954,0.9622380952380954,5.712233571195374,-1.3049999999999997,0.44835,4.018770999999999,0.0,0,0,21,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\XAG_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 21}"
segment_2023_h2,2023-07-01,2023-12-31,XAU_USD,4h,xau_usd_4h,18,0.2777777777777778,0.19632222222222223,0.19632222222222223,1.4844538275937706,-3.0609,46.768371,19.959785999999998,0.0,0,0,18,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\XAU_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 18}"
segment_2023_h2,2023-07-01,2023-12-31,UK100_GBP,4h,uk100_gbp_4h,3,0.6666666666666666,3.8119,3.8119,12.4357,0.0,0.0,232.972891,0.0,0,0,3,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\UK100_GBP_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 3}"
segment_2023_h2,2023-07-01,2023-12-31,NAS100_USD,4h,nas100_usd_4h,1,1.0,12.6813,12.6813,999.0,0.0,0.0,457.6,0.0,0,0,1,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\NAS100_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 1}"
segment_2023_h2,2023-07-01,2023-12-31,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,-1.0,0.0,0.0,0.0,-12.706507,0.0,0,0,1,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\US30_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 1}"
segment_2023_h2,2023-07-01,2023-12-31,SPX500_USD,4h,spx500_usd_4h,5,0.0,-0.8805799999999999,-0.8805799999999999,0.0,-3.4029,37.237488,-46.837129999999995,0.0,0,0,5,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\SPX500_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 5}"
segment_2023_h2,2023-07-01,2023-12-31,FR40_EUR,4h,fr40_eur_4h,2,0.0,-1.0,-1.0,0.0,-1.0,50.197081,-140.829063,0.0,0,0,2,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\FR40_EUR_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 2}"
segment_2023_h2,2023-07-01,2023-12-31,JP225_USD,4h,jp225_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\JP225_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2023_h2,2023-07-01,2023-12-31,ESPIX_EUR,4h,espix_eur_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\ESPIX_EUR_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2023_h2,2023-07-01,2023-12-31,EUR_USD,4h,eur_usd_4h,8,0.875,1.1700875000000002,1.1700875000000002,17.820664869721472,-0.5565,0.0028000000000000004,0.028685,0.0,0,0,8,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\EUR_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 8}"
segment_2023_h2,2023-07-01,2023-12-31,GBP_USD,4h,gbp_usd_4h,15,0.3333333333333333,-0.1352733333333333,-0.1352733333333333,0.700258512445528,-5.4153,0.018372,-0.007882,0.0,0,0,15,output\research\little_rzy_4h_expanded\packet_a\segment_2023_h2\GBP_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 15}"
