segment,start,end,symbol,timeframe,profile_name,trades,win_rate,avg_r,expectancy_r,profit_factor,max_drawdown_r,max_drawdown_currency,total_net_pnl,total_commission,skipped_trades,partial_size_trades,signals,trade_csv,diagnostics
segment_2025_q4,2025-10-01,2025-12-31,NAS100_USD,1h,baseline,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_1h\segment_2025_q4\NAS100_USD_1h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2025_q4,2025-10-01,2025-12-31,EUR_USD,1h,baseline,0,0,0,0,0,0,0.0,0.0,0.0,9,0,0,output\research\little_rzy_1h\segment_2025_q4\EUR_USD_1h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 9, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
