trade_id,symbol,timeframe,profile_name,side,signal_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,size_fraction,gross_pnl,commission_paid,net_pnl,pnl_r,pnl_pct,bars_held,trend_maturity,quality_score,bollinger_context,atr_at_entry,bar_range_at_entry,retrace_pct,rr_target,volatility_regime,session,structure_tag,higher_timeframe_bias,setup_id
BCO_USD-4h-long-35:1,BCO_USD,4h,bco_usd_4h,long,2023-01-11 10:00:00+00:00,2023-01-11 14:00:00+00:00,2023-01-12 06:00:00+00:00,81.961,79.24324355197096,83.576,83.541,target,1.0,1.58,0.0,1.58,0.5814,0.019277,4,1,79,moderately_stretched,1.111709653526887,1.6210000000000093,0.4841,1.63,normal,london,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-35
BCO_USD-4h-long-54:2,BCO_USD,4h,bco_usd_4h,long,2023-01-16 22:00:00+00:00,2023-01-17 02:00:00+00:00,2023-01-18 14:00:00+00:00,84.442,83.81806594872367,87.70199999999998,87.66699999999999,target,1.0,3.225,0.0,3.225,5.1688,0.038192,9,2,88,normal,0.8395603418421761,0.5040000000000049,0.2548,4.17,normal,off_hours,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-54
BCO_USD-4h-long-76:3,BCO_USD,4h,bco_usd_4h,long,2023-01-22 22:00:00+00:00,2023-01-23 02:00:00+00:00,2023-01-23 06:00:00+00:00,87.206,85.49488039619608,92.14999999999999,87.736,trendline_invalidation,1.0,0.53,0.0,0.53,0.3097,0.006078,1,3,78,moderately_stretched,0.9341306920261456,0.742999999999995,0.4204,2.01,normal,off_hours,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-76
BCO_USD-4h-long-165:4,BCO_USD,4h,bco_usd_4h,long,2023-02-10 02:00:00+00:00,2023-02-10 06:00:00+00:00,2023-02-13 06:00:00+00:00,84.039,82.86936949254608,88.16100000000002,85.35300000000001,trendline_invalidation,1.0,1.314,0.0,1.314,1.1234,0.015636,6,1,87,normal,0.8908700496927764,0.5589999999999975,0.3808,2.62,normal,asia,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-165
BCO_USD-4h-short-214:5,BCO_USD,4h,bco_usd_4h,short,2023-02-22 22:00:00+00:00,2023-02-23 02:00:00+00:00,2023-02-23 02:00:00+00:00,80.861,83.65302693207654,76.215,80.875,trendline_invalidation,1.0,-0.014,0.0,-0.014,-0.005,-0.000173,0,1,78,moderately_stretched,0.8935128805102486,0.4210000000000065,0.2925,1.36,normal,off_hours,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-214
BCO_USD-4h-short-290:6,BCO_USD,4h,bco_usd_4h,short,2023-03-13 09:00:00+00:00,2023-03-13 13:00:00+00:00,2023-03-15 09:00:00+00:00,79.00500000000001,83.75219396760718,76.815,76.85,target,1.0,2.155,0.0,2.155,0.454,0.027277,11,1,88,moderately_stretched,1.154626450714581,4.180999999999997,0.453,4.95,expanded,london,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-290
BCO_USD-4h-short-305:7,BCO_USD,4h,bco_usd_4h,short,2023-03-15 13:00:00+00:00,2023-03-15 17:00:00+00:00,2023-03-15 21:00:00+00:00,71.887,79.03156534425759,70.3905,75.05799999999999,trendline_invalidation,1.0,-3.171,0.0,-3.171,-0.4438,-0.044111,1,2,78,moderately_stretched,1.5037689617172785,3.844999999999999,0.2566,1.42,expanded,london_new_york,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-305
BCO_USD-4h-short-332:8,BCO_USD,4h,bco_usd_4h,short,2023-03-22 01:00:00+00:00,2023-03-22 05:00:00+00:00,2023-03-22 09:00:00+00:00,75.00800000000001,75.64607598043904,69.90799999999999,75.68107598043903,stop,1.0,-0.673076,0.0,-0.673076,-1.0549,-0.008973,1,3,86,normal,1.3071732029268477,0.5210000000000008,0.4345,7.54,normal,asia,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-332
BCO_USD-4h-long-384:9,BCO_USD,4h,bco_usd_4h,long,2023-04-03 13:00:00+00:00,2023-04-03 17:00:00+00:00,2023-04-04 13:00:00+00:00,85.252,83.67529502383918,89.952,84.666,trendline_invalidation,1.0,-0.586,0.0,-0.586,-0.3717,-0.006874,5,1,82,moderately_stretched,1.2180331744054707,1.331000000000003,0.2986,2.48,expanded,london_new_york,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-384
BCO_USD-4h-short-449:10,BCO_USD,4h,bco_usd_4h,short,2023-04-19 01:00:00+00:00,2023-04-19 05:00:00+00:00,2023-04-20 05:00:00+00:00,84.66,85.66407631571266,82.22099999999996,82.25599999999996,target,1.0,2.404,0.0,2.404,2.3942,0.028396,6,1,84,moderately_stretched,0.7071754380843305,0.6129999999999995,0.4257,3.69,normal,asia,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-449
BCO_USD-4h-short-465:11,BCO_USD,4h,bco_usd_4h,short,2023-04-23 21:00:00+00:00,2023-04-24 01:00:00+00:00,2023-04-24 13:00:00+00:00,81.298,82.26149276991396,78.63499999999999,82.29649276991395,stop,1.0,-0.998493,0.0,-0.998493,-1.0363,-0.012282,3,2,84,moderately_stretched,0.7499517994263805,0.5630000000000024,0.2608,3.01,normal,off_hours,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-465
BCO_USD-4h-short-471:12,BCO_USD,4h,bco_usd_4h,short,2023-04-25 13:00:00+00:00,2023-04-25 17:00:00+00:00,2023-04-26 01:00:00+00:00,81.12400000000001,83.29949855773002,74.91699999999997,81.366,trendline_invalidation,1.0,-0.242,0.0,-0.242,-0.1112,-0.002983,2,3,86,normal,0.8366570515333783,1.6310000000000002,0.5194,5.4,normal,london_new_york,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-471
BCO_USD-4h-short-479:13,BCO_USD,4h,bco_usd_4h,short,2023-04-26 13:00:00+00:00,2023-04-26 17:00:00+00:00,2023-04-26 17:00:00+00:00,79.927,81.77397513475442,77.78299999999996,77.81799999999996,target,1.0,2.109,0.0,2.109,1.1419,0.026387,0,4,73,moderately_stretched,0.8865008983627652,1.5649999999999977,0.3279,1.2,normal,london_new_york,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-479
BCO_USD-4h-short-491:14,BCO_USD,4h,bco_usd_4h,short,2023-04-28 09:00:00+00:00,2023-04-28 13:00:00+00:00,2023-04-28 13:00:00+00:00,79.07000000000001,79.45959714322737,75.89050000000002,79.49459714322737,stop,1.0,-0.424597,0.0,-0.424597,-1.0898,-0.00537,0,5,71,normal,0.9106476215158648,1.5290000000000106,0.3058,1.15,normal,london,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-491
BCO_USD-4h-short-684:15,BCO_USD,4h,bco_usd_4h,short,2023-06-14 01:00:00+00:00,2023-06-14 05:00:00+00:00,2023-06-14 05:00:00+00:00,74.44800000000001,74.85184843624485,67.99100000000001,74.88684843624485,stop,1.0,-0.438848,0.0,-0.438848,-1.0867,-0.005895,0,1,88,normal,0.8456562416323614,0.5099999999999909,0.5016,7.23,normal,asia,bearish_ll_lh_continuation,bearish,BCO_USD-4h-short-684
BCO_USD-4h-long-708:16,BCO_USD,4h,bco_usd_4h,long,2023-06-19 09:00:00+00:00,2023-06-19 13:00:00+00:00,2023-06-19 13:00:00+00:00,76.90299999999999,75.32438783132686,78.93199999999996,76.12700000000001,trendline_invalidation,1.0,-0.776,0.0,-0.776,-0.4916,-0.010091,0,1,82,moderately_stretched,0.7840811244875453,0.7849999999999966,0.2648,2.38,normal,london,bullish_hh_hl_continuation,bullish,BCO_USD-4h-long-708
