symbol,timeframe,segments,trades,win_rate,avg_r,expectancy_r,profit_factor,max_drawdown_r,max_drawdown_currency,total_net_pnl,skipped_trades
BCO_USD,4h,3,59,0.3567251461988304,0.14463324979114453,0.14463324979114453,1.4242698721171585,-4.1235,4.164342333333334,3.247110000000002,0
NAS100_USD,4h,3,1,0.3333333333333333,4.2271,4.2271,333.0,0.0,0.0,457.6,0
UK100_GBP,4h,3,10,0.611111111111111,2.407033333333333,2.407033333333333,9.052917239768604,-0.3092333333333335,11.433333333333337,690.142843,0
WTICO_USD,4h,3,62,0.41380625476735317,0.3936149389778795,0.3936149389778795,2.3228084174650268,-3.7495333333333334,3.9437506666666664,12.126608999999998,0
XAG_USD,4h,3,58,0.3765262515262515,0.3796859890109891,0.3796859890109891,2.7243521328150853,-2.657833333333333,1.0488916666666666,6.0437829999999995,0
XAU_USD,4h,3,39,0.3306878306878307,0.43429550264550265,0.43429550264550265,1.8799095823904046,-2.6323666666666665,33.66121733333333,94.60173,0
