trade_id,symbol,timeframe,profile_name,side,signal_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,size_fraction,gross_pnl,commission_paid,net_pnl,pnl_r,pnl_pct,bars_held,trend_maturity,quality_score,bollinger_context,atr_at_entry,bar_range_at_entry,retrace_pct,rr_target,volatility_regime,session,structure_tag,higher_timeframe_bias,setup_id
EUR_USD-1h-long-56:1,EUR_USD,1h,baseline,long,2025-10-03 14:00:00+00:00,2025-10-03 15:00:00+00:00,2025-10-03 17:00:00+00:00,1.1741,1.1723961059005155,1.17764,1.1734,trendline_invalidation,1.0,-0.0007,0.0,-0.0007,-0.4108,-0.000596,2,1,78,moderately_stretched,0.0012155763979383777,0.002529999999999921,0.2866,1.55,normal,london_new_york,bullish_hh_hl_continuation,bullish,EUR_USD-1h-long-56
EUR_USD-1h-short-80:2,EUR_USD,1h,baseline,short,2025-10-06 18:00:00+00:00,2025-10-06 19:00:00+00:00,2025-10-08 11:00:00+00:00,1.17126,1.1724720420670374,1.1570000000000003,1.1626,expired,1.0,0.00866,0.0,0.00866,7.145,0.007394,40,1,88,normal,0.0014881682681502173,0.0006099999999999994,0.6431,9.23,normal,new_york,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-80
EUR_USD-1h-short-108:3,EUR_USD,1h,baseline,short,2025-10-07 18:00:00+00:00,2025-10-07 19:00:00+00:00,2025-10-07 21:00:00+00:00,1.16577,1.1684388615423782,1.1600000000000001,1.16582,trendline_invalidation,1.0,-5e-05,0.0,-5e-05,-0.0187,-4.3e-05,2,1,84,moderately_stretched,0.001275446169512583,0.0011200000000000099,0.4077,3.74,normal,new_york,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-108
EUR_USD-1h-short-129:4,EUR_USD,1h,baseline,short,2025-10-08 15:00:00+00:00,2025-10-08 16:00:00+00:00,2025-10-08 17:00:00+00:00,1.1606,1.1648374354522328,1.1521599999999999,1.16076,trendline_invalidation,1.0,-0.00016,0.0,-0.00016,-0.0378,-0.000138,1,2,84,moderately_stretched,0.0014297418089312987,0.0018999999999997907,0.5059,3.53,expanded,london_new_york,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-129
EUR_USD-1h-short-206:5,EUR_USD,1h,baseline,short,2025-10-13 18:00:00+00:00,2025-10-13 19:00:00+00:00,2025-10-14 03:00:00+00:00,1.15686,1.158304486106375,1.1533900000000001,1.15788,trendline_invalidation,1.0,-0.00102,0.0,-0.00102,-0.7061,-0.000882,8,1,83,moderately_stretched,0.0014579444254995925,0.0011699999999998933,0.2988,2.77,normal,new_york,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-206
EUR_USD-1h-short-216:6,EUR_USD,1h,baseline,short,2025-10-14 07:00:00+00:00,2025-10-14 08:00:00+00:00,2025-10-14 10:00:00+00:00,1.15494,1.1597115345395306,1.1469300000000002,1.15536,trendline_invalidation,1.0,-0.00042,0.0,-0.00042,-0.088,-0.000364,2,1,87,moderately_stretched,0.0014061381581223491,0.0032200000000000006,0.5141,2.75,normal,london,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-216
EUR_USD-1h-long-248:7,EUR_USD,1h,baseline,long,2025-10-15 15:00:00+00:00,2025-10-15 16:00:00+00:00,2025-10-16 04:00:00+00:00,1.16372,1.1606890013713043,1.170105,1.16562,trendline_invalidation,1.0,0.0019,0.0,0.0019,0.6269,0.001633,12,1,88,moderately_stretched,0.0014039945147835556,0.002890000000000059,0.3411,3.02,normal,london_new_york,bullish_hh_hl_continuation,bullish,EUR_USD-1h-long-248
EUR_USD-1h-long-270:8,EUR_USD,1h,baseline,long,2025-10-16 09:00:00+00:00,2025-10-16 10:00:00+00:00,2025-10-16 11:00:00+00:00,1.16585,1.1640308721804087,1.16976,1.1654,trendline_invalidation,1.0,-0.00045,0.0,-0.00045,-0.2474,-0.000386,1,2,80,normal,0.0011565112783654813,0.0011600000000000499,0.4315,1.94,normal,london,bullish_hh_hl_continuation,bullish,EUR_USD-1h-long-270
EUR_USD-1h-short-323:9,EUR_USD,1h,baseline,short,2025-10-20 17:00:00+00:00,2025-10-20 18:00:00+00:00,2025-10-20 20:00:00+00:00,1.16433,1.166742016943657,1.1600999999999997,1.16413,trendline_invalidation,1.0,0.0002,0.0,0.0002,0.0829,0.000172,2,1,83,moderately_stretched,0.0011280677746279475,0.0011600000000000499,0.3465,2.69,normal,new_york,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-323
EUR_USD-1h-short-330:10,EUR_USD,1h,baseline,short,2025-10-21 02:00:00+00:00,2025-10-21 03:00:00+00:00,2025-10-21 06:00:00+00:00,1.16341,1.1657716555452706,1.1590800000000003,1.1632,trendline_invalidation,1.0,0.00021,0.0,0.00021,0.0889,0.000181,3,2,84,moderately_stretched,0.0009666221810822685,0.0012399999999999078,0.4536,3.28,normal,asia,bearish_ll_lh_continuation,bearish,EUR_USD-1h-short-330
